continent_ct,country,iso3_country,year,sector,subsector,asset_type,activity,emissions_quantity,capacity,activity_diff,emissions_quantity_diff,count,emissions_factor
Africa,Algeria,DZA,2023,power,electricity-generation,assets,81799520.0,5.629069489201357,297404.4,0.0,0.0,44,6.88154342372835e-08
Africa,Algeria,DZA,2023,transportation,domestic-aviation,assets,68360.05584578276,2.6577775267749018,70625.21212121213,5981.5199059999995,0.15839299999999998,34,3.88791011635615e-05
Africa,Algeria,DZA,2023,transportation,domestic-shipping,assets,650326.6989194001,66.28622517951679,67103.0,-12604.825076,6.1837610000000005,18,0.00010192757776923464
Africa,Algeria,DZA,2023,transportation,international-aviation,assets,616720.0561358351,12.319272688374127,126227.68421052632,296171.286961,5.238347999999999,34,1.9975469527556206e-05
Africa,Algeria,DZA,2023,transportation,international-shipping,assets,5156915.8338225,120.76227510760087,11670.0,415260.12529399997,8.542952999999999,18,2.3417538505391378e-05
Africa,Algeria,DZA,2023,transportation,road-transportation,assets,158781208743.57208,34353.55701875143,6061776.248090807,-3843233833.56262,-918.254085,1504,2.1635782527787415e-07
Africa,Algeria,DZA,2023,waste,domestic-wastewater-treatment-and-discharge,assets,205796711.06414717,0.0,205796711.06414717,3070997.7327179993,0.0,116,0.0
Africa,Algeria,DZA,2023,waste,industrial-wastewater-treatment-and-discharge,assets,4223076.923079,0.0,4223076.923079,23076.923079,0.0,3,0.0
Africa,Algeria,DZA,2023,waste,solid-waste-disposal,assets,6022609.082109547,0.0,37982141.26229739,286135.31167200004,0.0,97,0.0
Africa,Algeria,DZA,2024,agriculture,enteric-fermentation-cattle-pasture,assets,2303184.00108,0.0,2303184.00108,0.0,0.0,1416,0.0
Africa,Algeria,DZA,2024,agriculture,manure-left-on-pasture-cattle,assets,2303184.00108,0.0,2303184.00108,0.0,0.0,1416,0.0
Africa,Algeria,DZA,2024,agriculture,rice-cultivation,assets,0.0,0.0,0.0,0.0,0.0,1504,
Africa,Algeria,DZA,2024,agriculture,synthetic-fertilizer-application,assets,88225.46700390894,0.0,52772506.595136575,0.0,0.0,1483,0.0
Africa,Algeria,DZA,2024,buildings,non-residential-onsite-fuel-usage,assets,10608078120.27375,0.24227960200080986,102991246.43172002,0.0,0.0,1214,2.2839160803102912e-11
Africa,Algeria,DZA,2024,buildings,residential-onsite-fuel-usage,assets,144593481430.94424,23071.043464288603,1859715666.07632,0.0,0.0,1504,1.595579775517543e-07
Africa,Algeria,DZA,2024,fossil-fuel-operations,oil-and-gas-production,assets,0.0,18002.81459818066,0.0,0.0,0.0,3,inf
Africa,Algeria,DZA,2024,fossil-fuel-operations,oil-and-gas-refining,assets,217247952.22049338,517.5202249541768,7224000.0,0.0,0.0,6,2.3821638807850552e-06
Africa,Algeria,DZA,2024,fossil-fuel-operations,oil-and-gas-transport,assets,0.0,12317.897707019207,0.0,0.0,0.0,3,inf
Africa,Algeria,DZA,2024,manufacturing,cement,assets,10361224.63359261,0.0,22839996.0,1527561.578154,0.0,16,0.0
Africa,Algeria,DZA,2024,manufacturing,chemicals,assets,122335.0,0.08418838929264964,138540.0,0.0,0.0,1,6.881790925953296e-07
