continent_ct,country,iso3_country,year,sector,subsector,asset_type,activity,emissions_quantity,capacity,activity_diff,emissions_quantity_diff,count,emissions_factor
Africa,Angola,AGO,2021,agriculture,synthetic-fertilizer-application,assets,80.88798396710239,12.972628070085992,11141.338571655737,0.0,0.0,3,0.16037769065133378
Africa,Angola,AGO,2021,buildings,non-residential-onsite-fuel-usage,assets,1919619221.04927,6.473220210891016,20808765.284159996,0.0,0.0,139,3.3721376301664315e-09
Africa,Angola,AGO,2021,buildings,residential-onsite-fuel-usage,assets,60232500654.19698,16838.352206790158,1012276965.8503199,0.0,0.0,163,2.7955592120376073e-07
Africa,Angola,AGO,2021,fossil-fuel-operations,oil-and-gas-production,assets,0.0,0.05842708340984847,0.0,0.0,0.0,3,inf
Africa,Angola,AGO,2021,fossil-fuel-operations,oil-and-gas-refining,assets,12246577.674976448,0.6395186915949166,672000.0,0.0,0.0,1,5.222019641468093e-08
Africa,Angola,AGO,2021,fossil-fuel-operations,oil-and-gas-transport,assets,0.0,0.016146140977858266,0.0,0.0,0.0,3,inf
Africa,Angola,AGO,2021,manufacturing,cement,assets,4104300.6136314287,0.0,8430000.0,0.0,0.0,4,0.0
Africa,Angola,AGO,2021,mineral-extraction,iron-mining,assets,0.0,0.0,544756607.7501465,0.0,0.0,1,
Africa,Angola,AGO,2021,power,electricity-generation,assets,2537973.0,179.71983781311692,18458.4,0.0,0.0,12,7.081235214603028e-05
Africa,Angola,AGO,2021,transportation,domestic-aviation,assets,3821.8769176120713,0.558724443342357,4862.000144898891,0.0,0.0,15,0.0001461911137869534
Africa,Angola,AGO,2021,transportation,domestic-shipping,assets,3217781.3537259996,7.768071322167413,148609.0,0.0,0.0,34,2.4141078800063427e-06
Africa,Angola,AGO,2021,transportation,international-aviation,assets,290769.341020585,10.233532195530016,30959.999999999993,0.0,0.0,15,3.519467410013332e-05
Africa,Angola,AGO,2021,transportation,international-shipping,assets,4064404.4008008004,31.61765186235382,6086.0,0.0,0.0,31,7.77915993204915e-06
Africa,Angola,AGO,2021,transportation,road-transportation,assets,49690729825.801476,418.8054213862989,3746767.829682706,0.0,0.0,163,8.428240495852768e-09
Africa,Angola,AGO,2021,waste,domestic-wastewater-treatment-and-discharge,assets,40851345.581185564,1497.5921143601986,40851345.581185564,0.0,0.0,8,3.665955412371844e-05
Africa,Angola,AGO,2021,waste,solid-waste-disposal,assets,830297.43,0.0,5814407.773109243,0.0,0.0,3,0.0
Africa,Angola,AGO,2022,agriculture,enteric-fermentation-cattle-pasture,assets,48956268.00024,0.0,48956268.00024,-271500.00012,0.0,161,0.0
Africa,Angola,AGO,2022,agriculture,manure-left-on-pasture-cattle,assets,48956268.00024,23150.059248937694,48956268.00024,-271500.00012,569.0361780000001,161,0.00047287222238476603
Africa,Angola,AGO,2022,agriculture,rice-cultivation,assets,0.0,0.0,0.0,0.0,0.0,163,
Africa,Angola,AGO,2022,agriculture,synthetic-fertilizer-application,assets,70.86737470271436,14.809749043766756,11041.827791186943,-10.020609,1.837121,3,0.20897837835665603
Africa,Angola,AGO,2022,buildings,non-residential-onsite-fuel-usage,assets,2004601348.3583698,6.2349652752197935,21729980.127240002,84982127.3091,-0.238255,139,3.110326789077439e-09
Africa,Angola,AGO,2022,buildings,residential-onsite-fuel-usage,assets,62081958466.711105,15767.267064959142,1043358906.654,1849457812.5141292,-1071.085135,163,2.5397502679322995e-07
Africa,Angola,AGO,2022,fossil-fuel-operations,oil-and-gas-production,assets,0.0,0.06308133816038959,0.0,0.0,0.004653999999999999,3,inf
Africa,Angola,AGO,2022,fossil-fuel-operations,oil-and-gas-refining,assets,10666426.74788428,0.6304368297616012,672000.0,-1580150.927092,-0.009082,1,5.9104782197716815e-08
Africa,Angola,AGO,2022,fossil-fuel-operations,oil-and-gas-transport,assets,0.0,0.017328978477557214,0.0,0.0,0.001182,3,inf
Africa,Angola,AGO,2022,manufacturing,cement,assets,4288624.400072288,0.0,8430000.0,184323.78644100003,0.0,4,0.0
Africa,Angola,AGO,2022,mineral-extraction,iron-mining,assets,0.0,0.0,503687335.0118342,0.0,0.0,1,
Africa,Angola,AGO,2022,power,electricity-generation,assets,2578968.0,186.92597796726375,18458.4,40995.0,7.2061389999999985,12,7.248092181340123e-05
Africa,Angola,AGO,2022,transportation,domestic-aviation,assets,10717.951283696668,1.7410094338111965,13082.000389873981,6896.074365999999,1.1822840000000001,15,0.0001624386403453324
Africa,Angola,AGO,2022,transportation,domestic-shipping,assets,3538893.3175517004,7.68844754428461,203141.0,321111.963827,-0.07962700000000003,34,2.1725570268401537e-06
Africa,Angola,AGO,2022,transportation,international-aviation,assets,531838.3189231348,18.862322751970442,55132.49999999999,241068.97789799998,8.628791,15,3.546627251335112e-05
Africa,Angola,AGO,2022,transportation,international-shipping,assets,4932968.617908301,33.51325402643681,8099.0,868564.2171050002,1.895598,31,6.793729419800617e-06
Africa,Angola,AGO,2022,transportation,road-transportation,assets,50512808612.05886,429.16330310015786,3880384.7348946636,822078786.2573888,10.357878999999999,163,8.496128306706435e-09
Africa,Angola,AGO,2022,waste,domestic-wastewater-treatment-and-discharge,assets,42154685.293095864,1543.8073349387078,42154685.293095864,1303339.71191,46.215222000000004,8,3.662243767697049e-05
Africa,Angola,AGO,2022,waste,solid-waste-disposal,assets,830297.43,0.0,5814407.773109243,0.0,0.0,3,0.0
Africa,Angola,AGO,2023,agriculture,enteric-fermentation-cattle-pasture,assets,49092228.00012,0.0,49092228.00012,135959.99988000002,0.0,161,0.0
Africa,Angola,AGO,2023,agriculture,manure-left-on-pasture-cattle,assets,49092228.00012,23214.35070420925,49092228.00012,135959.99988000002,64.29145600000001,161,0.00047287221725101795
Africa,Angola,AGO,2023,agriculture,rice-cultivation,assets,0.0,0.0,0.0,0.0,0.0,163,
Africa,Angola,AGO,2023,agriculture,synthetic-fertilizer-application,assets,85.46107274029485,17.85951655106062,12728.398024611726,14.593698,3.0497680000000003,3,0.20897838019578083
Africa,Angola,AGO,2023,buildings,non-residential-onsite-fuel-usage,assets,2089555130.6127,6.470878808519555,22650883.52376,84953782.25433001,0.23591499999999999,139,3.0967734297693126e-09
Africa,Angola,AGO,2023,buildings,residential-onsite-fuel-usage,assets,63931598901.708786,16220.521384793501,1074443547.58848,1849640434.997674,453.25432,163,2.537168108329597e-07
Africa,Angola,AGO,2023,fossil-fuel-operations,oil-and-gas-production,assets,0.0,0.06469862661054819,0.0,0.0,0.0016170000000000002,3,inf
Africa,Angola,AGO,2023,fossil-fuel-operations,oil-and-gas-refining,assets,11990964.347358577,0.7087233359169844,672000.0,1324537.599474,0.078287,1,5.910478218318656e-08
Africa,Angola,AGO,2023,fossil-fuel-operations,oil-and-gas-transport,assets,0.0,0.017817828198349574,0.0,0.0,0.000489,3,inf
Africa,Angola,AGO,2023,manufacturing,cement,assets,4157489.883336378,0.0,8430000.0,-131134.516737,0.0,4,0.0
Africa,Angola,AGO,2023,mineral-extraction,iron-mining,assets,0.0,0.0,498889178.93784165,0.0,0.0,1,
Africa,Angola,AGO,2023,power,electricity-generation,assets,2578968.0,186.92597796726375,18458.4,0.0,0.0,12,7.248092181340123e-05
Africa,Angola,AGO,2023,transportation,domestic-aviation,assets,16563.723095317357,2.549024391219649,22270.714285714286,5845.771812999999,0.8080149999999999,15,0.0001538919949670174
