iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
AGO,forestry-and-land-use,forest-land-fires,,8160089,Mavinga,15453624.99999999,19566695.999999996,25212987.99999,25212987.99999
CAN,forestry-and-land-use,net-shrubgrass,,4621647,Inuvik,,,25113100.00000003,25113100.00000003
AUS,forestry-and-land-use,shrubgrass-fires,,8150436,Wyndham-East Kimberley,,28774871.999999996,25099849.99998,25099849.999979995
RUS,power,electricity-generation,coal,25452218,Reftinskaya GRES power station,21591000.0,23175000.0,25047000.0,25122000.0
CHN,power,electricity-generation,coal,25453357,Changshu-2 power station,24442000.0,24276000.0,24980000.0,25053000.0
RUS,forestry-and-land-use,net-forest-land,,8372285,Verkhnekolymskiy rayon,,,24893190.000000004,24893190.000000004
AUS,forestry-and-land-use,net-forest-land,,8301093,Upper Hunter,,,24847240.000000026,24847240.000000026
DEU,manufacturing,iron-and-steel,BF/BOF,1566771,ThyssenKrupp Steel Duisburg steel plant,24545515.133108407,20448836.833109442,24718798.5692446,26474722.5140354
RUS,forestry-and-land-use,forest-land-fires,,8234291,Ust'-Mayskiy rayon,,,24698277.99999,24698277.99999
RUS,forestry-and-land-use,removals,,8694992,Kobyayskiy rayon,,12504426.090000002,24617825.119999994,24617825.119999994
DZA,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588263,Algeria_Oued Mya_Conventional onshore,24709489.551543336,22866016.016280577,24529544.871723734,24529544.87172373
CHN,manufacturing,iron-and-steel,BF/BOF,1566507,Guangxi Shenglong Metallurgical Co Ltd,11637499.014951287,19129732.27677846,24282652.755549703,20896312.182486072
AUS,forestry-and-land-use,removals,,8508514,Unincorporated New South Wales,11712833.877999999,,24253275.000000004,24253275.000000004
RUS,forestry-and-land-use,net-forest-land,,8372276,Olenekskiy rayon,27750400.000000123,,24243900.000000175,24243900.000000175
COD,forestry-and-land-use,shrubgrass-fires,,8160439,Kamina,33079307.99999999,27787221.99999999,24235374.0,24235374.0
CHN,manufacturing,iron-and-steel,BF/BOF,1566505,Liuzhou Iron & Steel Co Ltd(Liuzhou Base),18623973.14200998,19660741.44073102,24229418.661293004,25604043.78764062
AUS,forestry-and-land-use,forest-land-fires,,8161963,Derby-West Kimberley,,8547414.999999996,24118607.999969997,24118607.99997
AUS,forestry-and-land-use,removals,,8736467,Laverton,,9951786.919679997,24109931.770900007,24109931.770900007
IRN,fossil-fuel-operations,oil-and-gas-transport,Conventional shelf,3588372,Iran_Rub al Khali_Conventional shelf,24062621.94643296,23584693.81547528,24026860.58032113,24026860.580321126
ARE,fossil-fuel-operations,oil-and-gas-production,Conventional shelf,3588773,United Arab Emirates_Rub al Khali_Conventional shelf,19808460.849302597,23887471.347373694,24012598.37828899,24012598.37828899
RUS,forestry-and-land-use,removals,,8695009,Tomponskiy rayon,,,23980536.109999996,23980536.109999996
AUS,forestry-and-land-use,shrubgrass-fires,,8155556,Roper Gulf,17557633.999999993,13745806.999999994,23969676.99999,23969676.99999
KOR,manufacturing,iron-and-steel,"BF/BOF,EAF",32440882,Hyundai Steel Dangjin steel plant,17825288.7124016,21984452.809285548,23920678.78963824,24161042.36277828
CHN,power,electricity-generation,coal,25452549,Jiaxing power station,23328000.0,23170000.0,23842000.0,23911000.0
AUS,forestry-and-land-use,removals,,8508545,MacDonnell,,33653050.5295,23746740.948400002,23746740.948400002
MMR,forestry-and-land-use,forest-land-fires,,8214938,Palam,,9016554.999999996,23599792.00002,23599792.00002
KOR,power,electricity-generation,coal,25451254,Dangjin power station,24402000.0,24022000.0,23389000.0,23467000.0
CHN,power,electricity-generation,coal,447565,Ganneng Fengcheng power station,,11334700.0,23331000.0,22596000.0
RUS,forestry-and-land-use,net-shrubgrass,,4865425,Khatangskiy rayon,25308629.999999996,,23287830.00000004,23287830.00000004
AGO,forestry-and-land-use,forest-land-fires,,8160249,Alto Zambeze,34478171.99999999,25168174.999999985,23103340.000020005,23103340.000020005
DZA,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588549,Algeria_Oued Mya_Conventional onshore,23464225.92698227,21756384.526713155,23037708.0436833,23037708.043683305
USA,fossil-fuel-operations,oil-and-gas-transport,Tight oil,3588515,United States_Gulf Coast_Tight oil,19306139.39793515,21243498.474531684,22975236.52787709,22975236.52787709
CHN,power,electricity-generation,coal,25450976,Taishan power station,21568000.0,22090000.0,22892000.0,22958000.0
AUS,fossil-fuel-operations,oil-and-gas-transport,LNG,3588280,Australia_North Carnarvon_LNG,20899641.560299415,23014307.951306757,22868686.553136013,22868686.55313601
IRQ,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588377,Iraq_Widyan - North Arabian Gulf_Conventional onshore,19921957.93367991,22012741.6773611,22742728.670526475,22742728.670526475
CHN,power,electricity-generation,coal,25452546,Beilun power station,22123000.0,23152000.0,22730000.0,21970000.0
POL,power,electricity-generation,coal,25450764,Belchatow power station,26550000.0,27346000.0,22589000.0,22743000.0
AUS,forestry-and-land-use,net-shrubgrass,,4571029,Unincorporated New South Wales,11119020.000000002,,22580540.000000015,22580540.000000015
ZAF,forestry-and-land-use,net-shrubgrass,,4963597,Pixley ka Seme,11233459.999999978,,22483060.000000026,22483060.000000026
CAN,fossil-fuel-operations,oil-and-gas-transport,Oil sands,3588306,Canada_West Canadian - Alberta_Oil sands,21745508.36918506,21985324.087561883,22475879.52878513,22475879.528785124
ZMB,forestry-and-land-use,forest-land-fires,,8255183,Mufumbwe,14026431.99999999,26459006.999999996,22445072.00001,22445072.000010006
USA,fossil-fuel-operations,oil-and-gas-production,Tight oil,3588813,United States_Williston_Tight oil,21576803.232186887,20892919.23767661,22331485.70222811,22331485.702228107
CHN,manufacturing,iron-and-steel,"BF/BOF,EAF",32440544,Bengang Steel Plates Co Ltd,21727409.68696064,20605165.01434512,22235876.82994833,20369550.85670962
AUS,forestry-and-land-use,removals,,8508561,Bulloo,,9462921.759999998,22229529.479999993,22229529.479999993
ZAF,forestry-and-land-use,removals,,8731790,Pixley ka Seme,10111543.6293,,22124480.647699997,22124480.647699997
DZA,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588261,Algeria_Illizi - Ghadames_Conventional onshore,17243183.90223755,20049504.902977232,22054262.809229705,22054262.80922971
RUS,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588731,Russian Federation_OtherBasins_OtherResources,19295725.282514736,20932977.79521096,22033627.708877243,22033627.708877247
COD,forestry-and-land-use,forest-land-fires,,8183444,Mutshatsha,35686879.99999998,24451343.999999996,21999090.0,21999090.0
AUS,forestry-and-land-use,net-shrubgrass,,4573747,Laverton,,,21866889.999999985,21866889.999999985
IND,power,electricity-generation,coal,25453692,Tata Mundra Ultra Mega Power Project,19144000.0,20556000.0,21838000.0,21893000.0
RUS,manufacturing,iron-and-steel,BF/BOF,1567021,NLMK Lipetsk steel plant,21456597.564222913,27811682.066770386,21797973.44058287,21733803.06356367
ARE,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588771,United Arab Emirates_OtherBasins_OtherResources,18648549.086522978,21227379.28150279,21754186.58790162,21754186.587901615
MOZ,forestry-and-land-use,forest-land-fires,,8215402,Pebane,,24380673.99999999,21659040.0,21659039.999999993
CHN,power,electricity-generation,coal,25454598,Yangxi Zhujiang power station,21906000.0,20912000.0,21622000.0,21028000.0
IND,power,electricity-generation,coal,25453691,Sasan Ultra Mega Power Project,18954000.0,20350000.0,21621000.0,21675000.0
CAF,forestry-and-land-use,forest-land-fires,,8181900,Ouadda,28332204.99999999,26511559.99999998,21583126.00002,21583126.000019997
AGO,forestry-and-land-use,forest-land-fires,,8160131,Mussende,20048310.99999999,21500720.999999996,21525783.99999,21525783.99999
RUS,forestry-and-land-use,removals,,8694038,Srednekanskiy rayon,,,21525371.42,21525371.42
CAN,forestry-and-land-use,forest-land-fires,,8182370,Vallée-de-l'Or,,,21432830.00001,21432830.00001
RUS,forestry-and-land-use,net-forest-land,,8369160,Bilibinskiy rayon,10258849.999999994,,21411960.000000022,21411960.000000022
CHN,manufacturing,iron-and-steel,"BOF,BF/BOF",1567260,Inner Mongolia BaoTou Steel Union Co Ltd,24688681.56508199,31750199.30878592,21393870.243900627,20362376.667913023
CHN,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588604,China_OtherBasins_OtherResources,20154555.335933186,21025794.211565055,21173300.448048968,21173300.44804897
NOR,fossil-fuel-operations,oil-and-gas-transport,Conventional shelf,3588424,Norway_Northern North Sea_Conventional shelf,22629007.95967247,21545012.227947257,21165244.28801118,21165244.28801118
AUS,forestry-and-land-use,net-shrubgrass,,4571115,Bulloo,,9045919.999999994,21162649.999999985,21162649.999999985
SAU,power,electricity-generation,"gas, other_fossil",449168,<unknown plant name>,20381000.0,19979000.0,21136000.0,21183000.0
VEN,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588821,Venezuela_Maturin_Conventional onshore,20785273.12541192,20913896.72194812,21055595.00787862,21055595.007878624
IND,power,electricity-generation,coal,25452419,Anpara power station,18330000.0,19682000.0,20910000.0,20962000.0
OMN,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588428,Oman_Rub al Khali_Conventional onshore,20285709.848249964,21143967.306079037,20899204.633852534,20899204.633852538
AGO,forestry-and-land-use,forest-land-fires,,8160264,Lumbala-Nguimbo,17318896.999999993,17235909.99999999,20831940.0,20831940.0
COD,forestry-and-land-use,forest-land-fires,,8183240,Sakania,18099935.999999996,25931291.999999996,20829627.999989994,20829627.999989994
SAU,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588737,Saudi Arabia_OtherBasins_OtherResources,19775111.059187576,20257579.42146402,20820455.129680056,20820455.129680056
CHN,power,electricity-generation,coal,25453234,Ninghai power station,21090000.0,20809000.0,20802000.0,20027000.0
ZAF,power,electricity-generation,coal,25450906,Majuba power station,21483000.0,20969000.0,20740000.0,20368000.0
TWN,manufacturing,iron-and-steel,BF/BOF,1567087,China Steel Corporation Xiaogang plant,18255835.918585747,18568174.2699801,20643088.16004441,20631642.18388768
CHN,power,electricity-generation,coal,25450220,Pingwei power station,20307000.0,20468000.0,20569000.0,20477000.0
COD,forestry-and-land-use,forest-land-fires,,8183378,Kahemba,29476417.99999998,21606387.99999999,20567844.0,20567844.0
SAU,fossil-fuel-operations,oil-and-gas-production,Conventional shelf,3588739,Saudi Arabia_Widyan - North Arabian Gulf_Conventional shelf,18190472.11051572,23946104.196123865,20537395.053950988,20537395.053950988
CHN,forestry-and-land-use,removals,,8559504,Chengde,,,20472275.851000004,20472275.851000004
ZAF,power,electricity-generation,coal,25450905,Lethabo power station,21024000.0,20768000.0,20466000.0,19612000.0
ZAF,power,electricity-generation,coal,25453872,Medupi power station,22222000.0,21416000.0,20274000.0,20330000.0
MOZ,forestry-and-land-use,forest-land-fires,,8215395,Morrumbala,17529279.99999999,25698295.999999985,20207705.000010002,20207705.000010002
IND,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143912,RPL (Reliance Petroleum Limited) Jamnagar Refinery,18708008.547542088,19681429.53655229,20167845.241048608,20167845.241048608
RUS,forestry-and-land-use,removals,,8694982,Abyyskiy rayon,,,20139388.5,20139388.5
RUS,forestry-and-land-use,net-forest-land,,8372283,Ust'-Mayskiy rayon,9810429.999999996,,20084899.999999948,20084899.999999948
MOZ,forestry-and-land-use,forest-land-fires,,8215380,Gile,8853643.999999994,22430642.999999996,20083126.000019997,20083126.000019997
CHN,power,electricity-generation,coal,25452033,Waigaoqiao power station,18990000.0,19288000.0,20055000.0,20293000.0
BOL,forestry-and-land-use,forest-land-fires,,8164920,Velasco,12146086.999999994,38690566.99999998,20054649.99996,20054649.999959998
COD,forestry-and-land-use,forest-land-fires,,8183442,Lubudi,25060775.999999996,19109971.999999993,19941037.999980003,19941037.99998
MMR,forestry-and-land-use,forest-land-fires,,8215002,Kyaukme,,19964265.99999999,19920260.00001,19920260.00001
CHN,power,electricity-generation,coal,25453086,Houshi power station,19479000.0,19348000.0,19911000.0,19969000.0
USA,fossil-fuel-operations,oil-and-gas-transport,Shale gas,3588501,United States_ArkLaTex_Shale gas,16642610.351257708,18079084.684571493,19856283.10431972,19856283.104319725
IDN,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588656,Indonesia_South Sumatra_Conventional onshore,21084766.55214575,20681358.03925259,19850204.68244955,19850204.68244955
IND,manufacturing,iron-and-steel,"EAF,BF/BOF",32440777,JSW Steel Vijayanagar steel plant,17436230.422985934,14506751.529796824,19842610.160013907,19800242.62691598
CHN,manufacturing,iron-and-steel,"BF/BOF,BOF,EAF",38089178,Ma'anshan Iron & Steel Co Ltd,29273833.229881674,28126303.256827325,19810914.59506543,22834318.57799036
