iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,manufacturing,iron-and-steel,BF/BOF,1566514,Chengde Iron and Steel Group Co Ltd,17144.169944254612,18537.665487449,17092.505078418337,18030.891623937532
EGY,transportation,international-shipping,,2790225,Adabiya,15853.671485140101,18262.6237765991,17019.9718307716,10272.7134818874
CHN,manufacturing,iron-and-steel,BF/BOF,1566516,Shougang Qian'an Iron and Steel Co Ltd,18139.959773647573,18727.259546105724,16756.66683214319,17685.311321142537
CHN,manufacturing,iron-and-steel,BF/BOF,1566756,Hebei Anfeng Iron & Steel Co Ltd,17655.043136606764,16963.228904112806,16398.43291527953,17036.908982918732
CHN,manufacturing,iron-and-steel,BF/BOF,1566572,Hunan Valin Xiangtan Iron and Steel Co Ltd,15749.749059922624,17391.734374227417,16393.247640035268,15435.038219326862
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32440516,Lianfeng Steel (Zhangjiagang) Co Ltd,17512.23339209055,18325.358947469813,16325.615803703853,14802.486678822006
CHN,manufacturing,iron-and-steel,BF/BOF,1566687,Hbis Laoting Steel Co Ltd,17926.231504134328,16982.459000882493,16316.168695194294,16092.273510572979
CHN,manufacturing,iron-and-steel,BF/BOF,1566518,Tangshan Ruifeng Iron and Steel (Group) Co Ltd,13073.164496322324,15141.243725730477,16312.236374109689,16028.526871790873
IDN,manufacturing,aluminum,Refinery,3673071,IDN-Ketapang,15617.97566157352,15215.632035030481,15723.306606607166,16495.336184110005
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32441253,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,14212.53130478215,15685.61480869794,15685.61480869794,15685.61480869794
IDN,manufacturing,iron-and-steel,BF/BOF,1566837,KS Posco Cilegon steel plant,18385.761484172996,18813.489518496906,15676.229241494853,17432.528633140977
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",1566585,Jiangyin Xingcheng Special Steel Works Co Ltd,13817.351993753979,13329.716687819395,15551.23893921735,14004.964434538293
CHN,manufacturing,iron-and-steel,BF/BOF,1566526,Tangshan Ganglu Iron and Steel Co Ltd,16164.864907109608,16880.369886872766,15491.945863619756,14254.280491513338
CHN,manufacturing,iron-and-steel,BF/BOF,1566611,Angang Steel Co Ltd Bayuquan branch,15600.910255189689,16979.818092589452,15233.272513242258,15775.623196111848
CHN,manufacturing,iron-and-steel,BF/BOF,1566539,Hebei Xinda Iron and Steel Group Co Ltd,18148.284780644863,17769.008803114677,15123.832880885673,10262.595369833192
CHN,manufacturing,iron-and-steel,BF/BOF,1567303,Handan Iron and Steel Group Co Ltd,13622.535506064318,14561.611586087258,15029.476464488884,15029.476464488884
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32440593,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,16381.103170016926,16260.752248691775,14979.731303052278,15150.961220022156
CHN,manufacturing,iron-and-steel,BF/BOF,1566523,Wu'an Yuhua Iron and Steel Co Ltd,16539.752596425307,15323.108084193496,14879.382130226426,14586.060324270004
CHN,manufacturing,iron-and-steel,BF/BOF,1566702,Zenith Steel Group (Nantong) Co Ltd,8024.5767899389075,10712.927410633727,14600.572457736438,14928.567526315532
CHN,manufacturing,iron-and-steel,BF/BOF,1566541,Tangshan Donghai Iron and Steel Group Co Ltd,12113.557022371248,14244.196282045352,14497.868107278715,14061.801059650232
CHN,manufacturing,iron-and-steel,BF/BOF,1566657,Chengyu Vanadium & Titanium Technology Co Ltd,11547.099413582746,11500.224943712452,14435.678104041574,15838.419068544985
CHN,manufacturing,iron-and-steel,BF/BOF,1567326,Xuanhua Iron and Steel Group Co Ltd,13839.871080622863,13732.083265101619,13732.083265101619,13732.083265101619
BRA,manufacturing,pulp-and-paper,,31922355,BRA-Guaíba,12094.237872479873,13361.15876335158,13361.15876335158,13376.461235773111
EGY,transportation,international-shipping,,2790256,Port Said,14499.789747072798,13396.7222048444,13355.173326895,9567.1277702687
CHN,manufacturing,cement,integrated dry,1896185,Guangxi Zhuangzuzizhiqu 7,6573.380321864257,10743.465563681342,13351.030268320648,12304.893200187404
NLD,manufacturing,iron-and-steel,BF/BOF,1566991,Tata Steel IJmuiden steel plant,12740.620403631234,13236.783496992732,12945.971913866708,14518.405603037296
CHN,manufacturing,iron-and-steel,BF/BOF,1566531,Cangzhou China Railway Equipment Manufacture Material Co Ltd,14542.970422190403,14315.9110138195,12853.62590989886,13647.557988052413
CHN,manufacturing,iron-and-steel,BF/BOF,1566675,Quzhou Yuanli Metal Products Co Ltd,10476.4670097616,10819.930447519051,12685.035411987596,11542.485851076895
CHN,manufacturing,aluminum,Refinery,3673046,CHN-Baise,21490.90550338988,17970.344797805494,12616.402401276016,12987.918903583968
