iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,buildings,residential-onsite-fuel-usage,,1281236,Baoding,677383.9411673131,666534.4301266888,673323.5443873096,673323.5443873097
VNM,manufacturing,iron-and-steel,BF/BOF,1567170,Formosa Ha Tinh Steel plant,528852.5775557559,789918.9673645154,663937.0917604282,755381.6182633505
CHN,manufacturing,iron-and-steel,"BOF,BF/BOF",1566528,Jingye Iron and Steel Co Ltd,922736.0367858965,861514.3344545384,659465.7747677129,590460.9702087804
PAK,buildings,residential-onsite-fuel-usage,,1338029,Faisalabad,643658.0060086235,636995.3047463914,659208.1689538554,659208.1689538554
CHN,manufacturing,iron-and-steel,BF/BOF,1566683,Hebei Zongheng Group Fengnan Iron & Steel Co Ltd,603050.7440568508,634084.4970668801,637366.7394680617,646493.586546319
PAK,buildings,residential-onsite-fuel-usage,,1338036,Karachi,629252.864503281,622601.2750953129,624640.1000950758,624640.1000950758
CHN,buildings,residential-onsite-fuel-usage,,1281267,Nanyang,622725.6462055716,608100.4949483334,624224.9970714273,624224.9970714272
CHN,manufacturing,iron-and-steel,BF/BOF,1566684,Shandong IRON&STEEL Group Rizhao Co Ltd,670631.1772691668,613357.5345956892,608226.1211640354,679648.3613051535
CHN,manufacturing,aluminum,Smelting,3672990,"Zouping, Shandong aluminium plant",564653.3884676013,588761.4500364152,606760.6870447014,614226.9529286812
BHR,manufacturing,aluminum,Smelting,3672952,Askar aluminium plant,573848.0895537818,587620.032777275,601454.353601633,604163.1716651436
CHN,manufacturing,iron-and-steel,BF/BOF,1566573,Hunan Valin Lianyuan Iron and Steel Co Ltd,700270.2708369773,619724.8379094277,587635.9271407225,527045.5328384369
CHN,manufacturing,iron-and-steel,BF/BOF,1566601,Shanghai Meishan Iron and Steel Co Ltd,553130.5606513452,608504.4889292414,587375.8174874341,596688.2533460975
CHN,buildings,residential-onsite-fuel-usage,,1281243,Shijiazhuang,586962.9157589416,580877.8214372665,586967.8184059898,586967.8184059898
CHN,manufacturing,iron-and-steel,BF/BOF,1566514,Chengde Iron and Steel Group Co Ltd,580642.8857645933,626139.1291548026,577326.5383454526,609022.0360778819
CHN,buildings,residential-onsite-fuel-usage,,1281239,Handan,573157.8485419684,563116.9540013224,571030.9879231108,571030.9879231107
CHN,manufacturing,iron-and-steel,BF/BOF,1566516,Shougang Qian'an Iron and Steel Co Ltd,614368.5360605138,632542.9699653198,565983.0675507095,597349.5118330348
IND,buildings,residential-onsite-fuel-usage,,1305929,West,546277.0772130025,556684.6669401405,558635.5602727596,558635.5602727596
CHN,buildings,residential-onsite-fuel-usage,,1281315,Suzhou,568502.702098392,552144.7763255318,557176.3326363632,557176.3326363632
CHN,manufacturing,iron-and-steel,BF/BOF,1566756,Hebei Anfeng Iron & Steel Co Ltd,597945.2623527659,572960.0299922333,553883.1473697895,575448.6918148795
CHN,manufacturing,iron-and-steel,BF/BOF,1566572,Hunan Valin Xiangtan Iron and Steel Co Ltd,533416.3026823207,587433.483625178,553708.0064531479,521342.9595902348
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32440516,Lianfeng Steel (Zhangjiagang) Co Ltd,593108.547455467,618968.1381717989,551423.6336375759,499977.5254698816
CHN,manufacturing,iron-and-steel,BF/BOF,1566687,Hbis Laoting Steel Co Ltd,607129.9354409933,573609.5570890022,551104.5425255257,543542.1266422712
CHN,manufacturing,iron-and-steel,BF/BOF,1566518,Tangshan Ruifeng Iron and Steel (Group) Co Ltd,442765.0906344216,511419.5833972906,550971.7221279874,541388.9825519001
CHN,buildings,residential-onsite-fuel-usage,,1281335,Changchun,558508.1009777293,543513.89402236,548167.2644567405,548167.2644567405
CHN,buildings,residential-onsite-fuel-usage,,1281353,Shenyang,550402.6293383182,537561.834962462,547133.507908608,547133.5079086081
CHN,buildings,residential-onsite-fuel-usage,,1281192,Guangzhou,549911.7403646292,538139.0775191919,541207.7225026516,541207.7225026516
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32441253,Shandong Iron and Steel Co Ltd Laiwu Branch Xinxing Road,481353.4407125899,529806.5823458411,529806.5823458411,529806.5823458411
CHN,buildings,residential-onsite-fuel-usage,,1281420,Chengdu,545829.0672877519,524291.586752951,529698.9701257084,529698.9701257084
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",1566585,Jiangyin Xingcheng Special Steel Works Co Ltd,467969.4124221589,450232.3771265773,525267.8236789008,473039.9435043703
CHN,buildings,residential-onsite-fuel-usage,,1281402,Weifang,533210.0253232119,518851.0005443073,525157.5475050104,525157.5475050104
DEU,manufacturing,iron-and-steel,BF/BOF,1566771,ThyssenKrupp Steel Duisburg steel plant,476207.1087847305,433307.1622854661,523786.8809145723,560994.5924297074
CHN,manufacturing,iron-and-steel,BF/BOF,1566526,Tangshan Ganglu Iron and Steel Co Ltd,547475.546391465,570161.3349282605,523265.10576683574,481460.9897738888
CHN,buildings,residential-onsite-fuel-usage,,1281398,Linyi,520914.14116322226,505356.03536019626,517677.01316280523,517677.0131628053
CHN,manufacturing,iron-and-steel,BF/BOF,1566611,Angang Steel Co Ltd Bayuquan branch,528375.3941183661,573520.3562120147,514528.00203332736,532846.7587558712
CHN,buildings,residential-onsite-fuel-usage,,1281244,Tangshan,520731.552991538,506612.48782336287,512257.8320843917,512257.8320843917
CHN,manufacturing,iron-and-steel,BF/BOF,1566539,Hebei Xinda Iron and Steel Group Co Ltd,614650.4894069068,600176.5273766031,510831.5044271335,346635.4774869622
CHN,manufacturing,iron-and-steel,BF/BOF,1567303,Handan Iron and Steel Group Co Ltd,461371.3205941812,491841.58618981775,507644.4664242708,507644.4664242708
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",32440593,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,554799.1560730935,549232.7639254946,505964.24449542735,511747.80721908086
CHN,manufacturing,iron-and-steel,BF/BOF,1566523,Wu'an Yuhua Iron and Steel Co Ltd,560172.3331399444,517562.34129252995,502574.7916149054,492667.38119863614
CHN,manufacturing,iron-and-steel,BF/BOF,1566702,Zenith Steel Group (Nantong) Co Ltd,271778.30361575336,361846.15825193026,493157.55158265796,504236.1065790372
CHN,buildings,residential-onsite-fuel-usage,,1281258,Suihua,503895.23101858015,486958.15320879064,490728.683675271,490728.683675271
CHN,manufacturing,iron-and-steel,BF/BOF,1566541,Tangshan Donghai Iron and Steel Group Co Ltd,410264.8730859511,481120.3795638936,489688.54883257864,474959.6908952042
CHN,manufacturing,iron-and-steel,BF/BOF,1566657,Chengyu Vanadium & Titanium Technology Co Ltd,391079.95006548765,388438.38433786295,487587.98258299346,534967.7892009625
CHN,buildings,residential-onsite-fuel-usage,,1281275,Zhengzhou,484523.8433096789,479128.86033562355,485564.0778474666,485564.0778474667
RUS,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588448,Russian Federation_West Siberia (Central)_Conventional onshore,529937.0676997395,517018.9156794004,485192.0417578951,485192.04175789515
CHN,buildings,residential-onsite-fuel-usage,,1281323,Ganzhou,482665.7675658478,475055.1599904635,482069.80481832376,482069.80481832393
PAK,buildings,residential-onsite-fuel-usage,,1338027,Bahawalpur,474937.55135277146,469119.79765282595,480376.0601041998,480376.06010419974
BRA,manufacturing,iron-and-steel,BF/BOF,1566447,ArcelorMittal Tubarão steel plant,441263.8753151323,468149.0890636944,474562.7404471132,485580.28635660827
CHN,buildings,residential-onsite-fuel-usage,,1281276,Zhoukou,478092.0896511608,467661.0722297217,473984.6721484296,473984.67214842956
CHN,buildings,residential-onsite-fuel-usage,,1281237,Cangzhou,473131.69147828536,463928.8757160185,468802.3662564033,468802.36625640333
CHN,buildings,residential-onsite-fuel-usage,,1281399,Qingdao,474914.87010429654,462890.8914166693,468656.6287036649,468656.6287036648
CHN,buildings,residential-onsite-fuel-usage,,1281289,Wuhan,471414.46461998625,461795.4223785394,466124.7848562402,466124.7848562402
CHN,buildings,residential-onsite-fuel-usage,,1281386,Xi'an,480665.6965680877,462375.81383093976,465669.72532974253,465669.7253297425
CHN,manufacturing,iron-and-steel,BF/BOF,1567326,Xuanhua Iron and Steel Group Co Ltd,468732.09429167194,463822.94808984484,463822.94808984484,463822.94808984484
ARE,manufacturing,aluminum,Smelting,3672937,Taweelah-Abu Dhabi aluminium plant,431872.9085381286,445439.9807200872,455926.9608391146,457980.35554773523
CHN,buildings,residential-onsite-fuel-usage,,1281318,Xuzhou,458823.9013744615,447130.88381205476,453643.02358294313,453643.02358294313
NPL,buildings,residential-onsite-fuel-usage,,1335876,Bagmati,434633.2931721452,439104.3592626845,448167.44286495127,448167.44286495144
CHN,buildings,residential-onsite-fuel-usage,,1281393,Heze,447181.65091840806,436605.7087720061,443751.73200834705,443751.732008347
CHN,buildings,residential-onsite-fuel-usage,,1281255,Qiqihar,445951.47090445895,432316.4398935161,436416.6577667395,436416.6577667395
CHN,manufacturing,iron-and-steel,BF/BOF,1566531,Cangzhou China Railway Equipment Manufacture Material Co Ltd,492544.8324991448,483542.6586653822,434151.65405561536,460967.9724512462
CHN,buildings,residential-onsite-fuel-usage,,1281494,Wenzhou,440123.880686713,429712.7430495108,432161.2825953099,432161.2825953099
CHN,buildings,residential-onsite-fuel-usage,,1281312,Nanjing,436023.04903643543,427117.7922266078,431025.13241145044,431025.1324114506
CHN,buildings,residential-onsite-fuel-usage,,1281245,Xingtai,431239.87491344695,423696.1301558895,429415.290038367,429415.290038367
CHN,manufacturing,iron-and-steel,BF/BOF,1566675,Quzhou Yuanli Metal Products Co Ltd,354819.5133940625,365460.355971576,428457.24190768844,389865.81368447514
CHN,manufacturing,aluminum,Refinery,3673046,CHN-Baise,727859.1748540334,606976.970747888,426139.0528354283,438687.61346077966
PAK,buildings,residential-onsite-fuel-usage,,1338035,Hyderabad,421627.9459404628,416392.86813885684,424336.26148141053,424336.26148141053
CHN,manufacturing,iron-and-steel,BF/BOF,1566613,Rizhao Steel Yingkou Medium Plate Co Ltd,386570.1719463782,283676.3195117925,423060.8034264524,482677.07173243444
PAK,buildings,residential-onsite-fuel-usage,,1338028,Dera Ghazi Khan,412833.62764484907,406949.25159547594,421578.42494205816,421578.42494205816
CHN,buildings,residential-onsite-fuel-usage,,1281301,Shaoyang,416113.35021225986,406337.67177216173,420016.17363895103,420016.17363895115
CHN,manufacturing,iron-and-steel,BF/BOF,1566679,Guangxi Iron and Steel Group Co Ltd,509481.57454212545,532199.974799547,419474.38929021434,480518.17521449534
CHN,manufacturing,iron-and-steel,BF/BOF,1566651,Shanxi Jianlong Industrial Co Ltd,353937.08163804456,390531.3710009238,419310.60941745347,408358.2417554888
CHN,buildings,residential-onsite-fuel-usage,,1281277,Zhumadian,421229.9609200765,412234.3217584094,419101.50078392116,419101.5007839212
CHN,buildings,residential-onsite-fuel-usage,,1281485,Hangzhou,420250.14392138366,412910.11913012376,417211.0312003383,417211.0312003382
CHN,buildings,residential-onsite-fuel-usage,,1281203,Shenzhen,424163.546866896,414013.2365253024,415844.4732936379,415844.47329363786
CHN,manufacturing,iron-and-steel,BF/BOF,1566658,Tianjin Iron Plant,434559.13670107146,435176.3503884382,412725.71008602,415299.2873234696
CHN,buildings,residential-onsite-fuel-usage,,1281225,Bijie,410446.14734023303,397039.8923536391,410893.2949291445,410893.2949291445
CHN,buildings,residential-onsite-fuel-usage,,1281345,Dalian,412260.45463166526,400726.1021744841,410009.6249958804,410009.6249958804
CHN,manufacturing,iron-and-steel,BF/BOF,1566600,Zhongxin Iron and Steel Group Co Ltd,414197.8631109951,424096.0498462997,407866.2480984588,412158.7609544985
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",1566549,Anyang Iron & Steel Co Ltd,493733.03342735994,480375.87511329004,405101.1244749736,453849.34790196654
CHN,buildings,residential-onsite-fuel-usage,,1281319,Yancheng,407764.69240519125,395786.57937328867,402011.23617612553,402011.23617612553
CHN,buildings,residential-onsite-fuel-usage,,1281298,Hengyang,397191.05710457766,389046.51583413035,398881.33494743693,398881.334947437
ETH,buildings,residential-onsite-fuel-usage,,1296482,Sidama,374031.86827511573,374614.4275386543,398731.8981446196,398731.8981446196
CHN,buildings,residential-onsite-fuel-usage,,1281490,Ningbo,406973.86111804517,395479.2754384494,398652.0843967421,398652.0843967421
CHN,manufacturing,iron-and-steel,BF/BOF,1566654,Pangang Group Panzhihua Steel Vanadium Co Ltd,426146.6736152451,442967.4624929098,397802.45088811056,363775.2339021799
CHN,buildings,residential-onsite-fuel-usage,,1281271,Shangqiu,402205.5676184866,392887.38613956084,397756.7101398054,397756.7101398054
CHN,manufacturing,iron-and-steel,BF/BOF,1566661,Tianjin Rockcheck Steel Group Co Ltd,280974.8815081381,320401.8842989584,394995.2943662309,397771.3035664723
CHN,buildings,residential-onsite-fuel-usage,,1281404,Yantai,398549.4778220969,388645.9395843914,393289.9975337432,393289.99753374327
CHN,manufacturing,iron-and-steel,BF/BOF,1566636,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,425802.21624101425,402742.75042731303,391804.28415177925,386115.5275056529
CHN,buildings,residential-onsite-fuel-usage,,1281153,Fuyang,385061.7088006509,377522.5502512088,391303.9420581708,391303.94205817085
CHN,buildings,residential-onsite-fuel-usage,,1281329,Shangrao,393715.982037226,385435.7539736881,391165.43702142715,391165.43702142715
PAK,buildings,residential-onsite-fuel-usage,,1338033,Rawalpindi,386779.2980327369,383654.54456529603,390197.3436069243,390197.3436069243
FRA,manufacturing,iron-and-steel,BF/BOF,1566816,ArcelorMittal Dunkerque steel plant,247851.6456003365,333390.9373502046,384834.2671372593,381111.65279192943
ETH,buildings,residential-onsite-fuel-usage,,1296412,Addis Abeba,384778.7816893666,382947.1388915943,384766.6587118655,384766.65871186554
CHN,manufacturing,iron-and-steel,BF/BOF,1566521,Tangshan Songting Iron & Steel Co Ltd,421085.4662671614,426609.0207337687,383195.3597295611,396183.59056436335
CHN,buildings,residential-onsite-fuel-usage,,1281480,Qujing,386760.53437214874,375370.50039209815,381797.1640894731,381797.164089473
CHN,manufacturing,iron-and-steel,BF/BOF,1566604,Jiujiang Pinggang Iron and Steel Co Ltd,353729.26128899946,365913.6831765869,381378.4153491235,332790.95086658234
CHN,manufacturing,iron-and-steel,BF/BOF,1566525,Hebei Jinxi Iron & Steel Group Co Ltd,411952.05212361045,426066.9537287266,379408.4082099799,426023.9159465054
CHN,manufacturing,iron-and-steel,BF/BOF,1566519,Qian'an Jiujiang Wire Co Ltd,457154.6232273851,463330.4861454978,377299.82375631935,296482.6973855095
CHN,buildings,residential-onsite-fuel-usage,,1281296,Changsha,377952.4864615741,370097.5248875805,377246.919071442,377246.91907144204
BRA,manufacturing,iron-and-steel,"EAF,BF/BOF",32440381,CSN Volta Redonda steel plant,321087.2979185613,332663.2578709878,375430.54957882,345923.3005905367
CHN,manufacturing,iron-and-steel,BF/BOF,1566662,Tianjin New Tiangang United Special Steel Co Ltd,371968.36106468213,375851.41235012567,373570.48636663455,364994.611141952
CHN,buildings,residential-onsite-fuel-usage,,1281232,Zunyi,373971.4181716386,360640.36126940657,373547.70994040614,373547.70994040614
VNM,manufacturing,iron-and-steel,BF/BOF,1567174,Hoa Phat Dung Quat steel plant,511310.4998572349,511552.8693710691,373104.1931716436,328006.46067092346
CHN,buildings,residential-onsite-fuel-usage,,1281394,Jinan,375808.6734857687,367319.53881947795,371791.18791377597,371791.18791377597
CHN,manufacturing,iron-and-steel,"BF/BOF,BOF",32441214,Lingyuan Iron & Steel Co Ltd,397976.97337356576,360427.4786059221,371503.9995912442,379413.1723769698
CHN,buildings,residential-onsite-fuel-usage,,1281395,Jining,372371.057958997,362006.2320274142,368240.6675061604,368240.6675061604
ARG,manufacturing,iron-and-steel,BF/BOF,1566427,Ternium Siderar San Nicolás steel plant,310629.78674414055,334340.0383050966,368062.9299211685,362909.2176637498
CHN,buildings,residential-onsite-fuel-usage,,1281354,Tieling,369683.536036895,360772.0397504655,367600.90382780845,367600.90382780845
CHN,manufacturing,iron-and-steel,"BOF,BF/BOF",1566623,Shaanxi Longmen Steel Co Ltd,294189.9693956502,354545.0574688305,364730.09438965126,319525.968005203
CHN,manufacturing,iron-and-steel,"BOF,BF/BOF",1566561,Baowu Group Echeng Iron and Steel Co Ltd,320883.4781474015,286065.43987840886,363289.01583321975,361168.45314797625
PAK,buildings,residential-onsite-fuel-usage,,1338034,Sargodha,353777.47373409267,350501.2069996147,362254.99096126,362254.99096126
CHN,buildings,residential-onsite-fuel-usage,,1281313,Nantong,367845.2922712703,356236.1480005388,360426.22017686925,360426.22017686925
CHN,buildings,residential-onsite-fuel-usage,,1281273,Xinyang,353477.5043562028,345969.3048448247,357554.1012676898,357554.1012676898
CHN,buildings,residential-onsite-fuel-usage,,1281171,Quanzhou,360351.52427497006,352072.63058052375,356104.2962004816,356104.2962004816
CHN,buildings,residential-onsite-fuel-usage,,1281220,Nanning,355831.9648394662,349477.51882395707,353458.3431883698,353458.3431883698
CHN,manufacturing,iron-and-steel,"BF/BOF,EAF",32440589,Tianjin Iron & Steel Group Co Ltd,345040.01110727474,315454.3390318375,353295.46827514743,305034.24909507454
CHN,buildings,residential-onsite-fuel-usage,,1281484,Zhaotong,353175.8431967872,341365.35821947386,352734.0157987479,352734.01579874795
CHN,manufacturing,iron-and-steel,BF/BOF,1566532,Tangshan Medium Thick Plate Co Ltd,349253.5717229824,336764.6792877053,351205.2565435929,356490.50624569255
CHN,buildings,residential-onsite-fuel-usage,,1281206,Zhanjiang,357395.26869968494,346116.1906763507,350832.852782514,350832.852782514
CHN,manufacturing,iron-and-steel,BF/BOF,1566688,Shanxi Jinnan Iron and Steel Group Co Ltd,204018.07451038118,288320.43275163136,350298.3281863139,453708.7570368956
CHN,buildings,residential-onsite-fuel-usage,,1281266,Luoyang,353457.5190743025,345484.52143008023,350074.95631921705,350074.95631921705
CHN,manufacturing,iron-and-steel,BF/BOF,1566487,Sansteel Minguang Co Ltd Fujian plant,527229.3329845126,503710.8261863387,348515.4563828545,402485.6237187664
IND,buildings,residential-onsite-fuel-usage,,1308182,South 24 Parganas,336124.45846673724,342239.9361420295,347752.46373486356,347752.46373486356
CHN,manufacturing,iron-and-steel,BF/BOF,1566553,Henan Jiyuan Iron & Steel (Group) Co Ltd,388026.66105588607,306704.0691790672,346710.5921832521,249344.558455476
PAK,buildings,residential-onsite-fuel-usage,,1338024,Malakand,339849.5666701,331840.8903438641,345543.8298388197,345543.8298388197
CHN,buildings,residential-onsite-fuel-usage,,1281358,Chifeng,346949.4604388019,340024.55479756516,345088.7747556156,345088.77475561557
CHN,buildings,residential-onsite-fuel-usage,,1281158,Lu'an,344520.06115483097,336782.81033214426,344230.564904296,344230.5649042961
IND,buildings,residential-onsite-fuel-usage,,1305760,Bangalore,335114.6454165144,341020.912845303,343575.46436701517,343575.46436701517
CHN,buildings,residential-onsite-fuel-usage,,1281432,Nanchong,345408.16699976893,331299.5150374638,343447.77344683296,343447.77344683296
ARE,manufacturing,aluminum,Refinery,3672939,ARE-Abu Dhabi,336738.8520848192,352857.79300475994,341648.0409317718,358423.2905210912
CHN,manufacturing,iron-and-steel,BF/BOF,1567300,Tangshan Guoyi Special Type Iron and Steel Co Ltd,310165.59367676044,330649.8058418947,341273.59087346046,341273.59087346046
CHN,buildings,residential-onsite-fuel-usage,,1281246,Zhangjiakou,343010.54655749747,336099.32908843365,340659.1773028227,340659.1773028227
IND,buildings,residential-onsite-fuel-usage,,1305880,Pune,324921.89726251794,333608.8110117571,340101.8156998426,340101.8156998426
ETH,buildings,residential-onsite-fuel-usage,,1296438,Arsi,316570.153122392,317610.7458485586,340064.8991764798,340064.8991764797
CHN,manufacturing,iron-and-steel,BF/BOF,1566676,Ningbo Iron & Steel Co Ltd,289070.9588194807,353379.83880647377,338377.0646509732,315343.89361784176
CHN,manufacturing,iron-and-steel,BF/BOF,1566547,Jianlong Xilin Iron and Steel Co Ltd,305107.51810187014,332592.3697868767,338194.05423247186,324998.1107614278
CHN,buildings,residential-onsite-fuel-usage,,1281331,Yichun,337757.17645150365,330341.350098975,337268.65883751144,337268.65883751144
CHN,buildings,residential-onsite-fuel-usage,,1281234,Hainan,344246.56445442035,331062.44747586455,336088.11124694825,336088.11124694825
