iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CAN,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588303,Canada_West Canadian - Alberta_Conventional onshore,117123.38520012263,125782.82999003238,120647.5292469519,120647.52924695192
RUS,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588729,Russian Federation_Nepa - Botuoba_Conventional onshore,98413.52500959835,114128.17210203227,120514.48890967853,120514.48890967855
VEN,fossil-fuel-operations,coal-mining,Surface,16460,Paso Diablo Coal Mine,22048.109329149043,119929.16689721648,119929.16689721648,119929.16689721648
QAT,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588724,Qatar_OtherBasins_OtherResources,94028.95898732205,110663.95427026776,119084.5449007714,119084.54490077143
JPN,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588669,Japan_OtherBasins_OtherResources,137994.3065429726,124961.0372365102,118919.56768148427,118919.56768148426
IRN,fossil-fuel-operations,oil-and-gas-transport,Conventional shelf,3588372,Iran_Rub al Khali_Conventional shelf,116427.40169713205,114131.5405182688,116271.0417785986,116271.04177859862
GBR,fossil-fuel-operations,oil-and-gas-production,Conventional shelf,3588774,United Kingdom_Central Graben_Conventional shelf,115326.38896331062,118460.91693633446,115254.30072215418,115254.30072215418
IRQ,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588664,Iraq_Zagros Foldbelt_Conventional onshore,106871.69419528286,120038.2230030391,113783.12092972812,113783.12092972815
DZA,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588261,Algeria_Illizi - Ghadames_Conventional onshore,87617.24680015644,103604.0822420332,113426.44839593628,113426.44839593628
PAK,buildings,residential-onsite-fuel-usage,,1338029,Faisalabad,110561.08601635814,109397.92675718234,113212.77636993244,113212.7763699324
KHM,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588584,Cambodia_OtherBasins_OtherResources,135889.80163508176,124073.70307012278,112257.6045051637,112257.6045051637
SDN,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588744,Sudan_OtherBasins_OtherResources,124559.67590299997,129051.77909910021,110465.82328205758,110465.82328205756
NOR,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588711,Norway_OtherBasins_OtherResources,104606.4466995467,117606.04902035915,110253.38443114527,110253.38443114527
CAN,fossil-fuel-operations,oil-and-gas-production,Heavy oil,3588590,Canada_West Canadian - Alberta_Heavy oil,96996.75442366535,104812.12195573702,109332.34463465562,109332.34463465563
CHN,buildings,residential-onsite-fuel-usage,,1281165,Chongqing,110444.6667480649,105136.52913205963,107985.99529153424,107985.99529153423
PAK,buildings,residential-onsite-fuel-usage,,1338036,Karachi,108086.7159717344,106925.88812553763,107276.03706122495,107276.03706122495
KAZ,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588674,Kazakhstan_Precaspian_Conventional onshore,100022.0290987202,109857.75713689008,103568.61195854,103568.61195853999
BRA,fossil-fuel-operations,oil-and-gas-transport,Deepwater,3588291,Brazil_Campos_Deepwater,117111.8942536567,99042.21677454523,103405.22764167025,103405.22764167027
IRN,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588659,Iran_Widyan - North Arabian Gulf_Conventional onshore,89973.0075153458,97255.90040846402,101338.12667868822,101338.1266786882
IRL,fossil-fuel-operations,oil-and-gas-transport,OtherResources,3588379,Ireland_OtherBasins_OtherResources,130755.34307159328,125241.76477881975,100403.05960980347,100403.05960980347
BRA,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588578,Brazil_OtherBasins_OtherResources,78877.23058306056,76352.24189950206,99553.8650244593,99553.86502445932
