iso3_country,sector,subsector,asset_type,asset_id,asset_name,2015,2016,2017,2018,2019,2020,2021,2022,2023
ITA,transportation,domestic-aviation,domestic,3172616,Milano Linate Airport,,,,,,,,,0.9773217486024466
THA,transportation,domestic-aviation,domestic,3171852,Phuket International Airport,,,,,,,,,0.9745305060831664
USA,transportation,domestic-aviation,domestic,3173367,Norfolk International Airport,,,,,,,,,0.9591574566356376
KAZ,transportation,international-aviation,international,3168308,Nursultan Nazarbayev International Airport,,,,,,,,,0.9450191337894612
PRT,transportation,international-aviation,international,3166636,Madeira International Airport Cristiano Ronaldo,,,,,,,,,0.9448192749081206
POL,transportation,international-aviation,international,3166717,Gdańsk Lech Wałęsa Airport,,,,,,,,,0.9358763593164656
CHN,transportation,domestic-aviation,domestic,3175095,Yangzhou Taizhou Airport,,,,,,,,,0.9255216306166448
COL,transportation,domestic-aviation,domestic,3172821,Jose Maria Córdova International Airport,,,,,,,,,0.9172769576913974
CHN,transportation,domestic-aviation,domestic,3174875,Xuzhou Guanyin International Airport,,,,,,,,,0.9111642334297556
USA,transportation,international-aviation,international,3165657,Austin Bergstrom International Airport,,,,,,,,,0.8911437286329205
USA,transportation,international-aviation,international,3168997,San Diego International Airport,,,,,,,,,0.8893192365514307
DEU,transportation,domestic-aviation,domestic,3173032,Munich Airport,,,,,,,,,0.8873347020836061
NGA,transportation,domestic-aviation,domestic,3170354,Nnamdi Azikiwe International Airport,,,,,,,,,0.8853986835671893
CAN,transportation,domestic-aviation,domestic,3174970,Halifax / Stanfield International Airport,,,,,,,,,0.8812790888094691
KAZ,transportation,domestic-aviation,domestic,3173214,Nursultan Nazarbayev International Airport,,,,,,,,,0.879245669149392
CHN,transportation,domestic-aviation,domestic,3174976,Yichang Sanxia Airport,,,,,,,,,0.8778651551658897
RUS,transportation,domestic-aviation,domestic,3172999,Mineralnyye Vody Airport,,,,,,,,,0.8763688220251123
CHN,transportation,domestic-aviation,domestic,3172424,Korla Licheng Airport,,,,,,,,,0.8719439150246335
NGA,transportation,domestic-aviation,domestic,3172676,Murtala Muhammed International Airport,,,,,,,,,0.8686463066883104
ITA,transportation,domestic-aviation,domestic,3173065,Malpensa International Airport,,,,,,,,,0.868493647365564
CAN,transportation,domestic-aviation,domestic,3175034,Ottawa Macdonald-Cartier International Airport,,,,,,,,,0.8683687083805045
IDN,transportation,domestic-aviation,domestic,3170792,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,,,,,,,,,0.8671513380746142
PHL,transportation,domestic-aviation,domestic,3170969,Mactan Cebu International Airport,,,,,,,,,0.8670966865999483
ESP,transportation,international-aviation,international,3169268,Sevilla Airport,,,,,,,,,0.8616395186826108
BRA,transportation,domestic-aviation,domestic,3170646,Val de Cans/Júlio Cezar Ribeiro International Airport,,,,,,,,,0.8610059579643936
