iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,agriculture,synthetic-fertilizer-application,,10624736,Cangzhou,2613.359844453509,3039.7431060737085,3087.863102144449,3087.863102144449
CHN,agriculture,synthetic-fertilizer-application,,10624961,Chifeng,2587.77368431236,3027.019676413009,3074.8479198954687,3074.8479198954687
ETH,agriculture,manure-left-on-pasture-cattle,,20468193,Afar Zone 1,2988.596009999999,3149.573069999998,3069.0774499999993,3069.0774499999993
CHN,agriculture,synthetic-fertilizer-application,,10624747,Tangshan,2596.949118172989,2996.939657438719,3040.265973773789,3040.265973773789
CHN,agriculture,synthetic-fertilizer-application,,10625306,Liaocheng,2559.1264619919893,2966.907476572129,3013.0189007943986,3013.0189007943986
CHN,agriculture,synthetic-fertilizer-application,,10624915,Siping,2559.7528932965392,2924.8584161977396,2994.4660444764795,2994.4660444764795
CHN,agriculture,synthetic-fertilizer-application,,10624878,Yancheng,2532.9992793169786,2974.8494035828094,2975.007989154279,2975.007989154279
TCD,agriculture,manure-left-on-pasture-cattle,,20668993,Ennedi Ouest,2962.557179999998,2877.302879999999,2919.923339999998,2919.923339999998
CHN,agriculture,synthetic-fertilizer-application,,10624498,Chuzhou,2469.5834773860993,2916.0080885282096,2901.405087454929,2901.405087454929
CHN,agriculture,synthetic-fertilizer-application,,10624876,Xuzhou,2449.0599912951493,2859.0668246199293,2878.6484710066393,2878.6484710066393
CHN,agriculture,synthetic-fertilizer-application,,10624762,Jiamusi,2456.901394072589,2823.500753726729,2870.455360987569,2870.455360987569
ETH,agriculture,manure-left-on-pasture-cattle,,20468239,Korahe,2714.7794599999997,2861.001129999999,2787.888669999999,2787.888669999999
IND,agriculture,synthetic-fertilizer-application,,10626962,Pashchim Medinipur,2271.896892101119,2681.2676327476693,2768.3575336857593,2768.3575336857593
CHN,agriculture,synthetic-fertilizer-application,,10625020,Jining,2327.1064141690485,2707.5958477351996,2742.91381114794,2742.91381114794
CHN,agriculture,synthetic-fertilizer-application,,10624800,Shangqiu,2311.640928602379,2706.306386307939,2739.8687701847393,2739.8687701847393
CHN,agriculture,synthetic-fertilizer-application,,10624917,Songyuan,2325.810903026539,2672.5939519202593,2733.360180543148,2733.360180543148
CHN,agriculture,synthetic-fertilizer-application,,10624749,Xingtai,2255.8068983942894,2645.374986126109,2681.5883845281,2681.5883845281
CHN,agriculture,synthetic-fertilizer-application,,10624965,Hulunbuir,2246.494694779809,2640.1202782787586,2673.407352970289,2673.407352970289
SGP,transportation,international-shipping,,2801126,Singapore,2507.330710013,2604.5796926866,2657.9466765324,2834.5175913136
CHN,agriculture,synthetic-fertilizer-application,,10625502,Changji Hui,2227.3799829990485,2615.388861208798,2646.091038848479,2646.091038848479
ARG,agriculture,manure-left-on-pasture-cattle,,20372308,Güer Aike,2635.740299999999,2635.794519999999,2635.768919999999,2635.7689199999995
