iso3_country,sector,subsector,asset_type,asset_id,asset_name,2015,2016,2017,2018,2019,2020,2021,2022,2023
KOR,transportation,international-aviation,international,3167058,Incheon International Airport,12582023.52086976,,13863810.94624324,14359190.11470874,14691704.323971285,7116311.427257869,,9450022.354672652,7097384.248875957
QAT,transportation,international-aviation,international,3166395,Hamad International Airport,7373087.198999983,,9591923.61171454,,11485211.044689206,7836187.540742427,,11306563.709746104,6722173.947609779
DEU,transportation,international-aviation,international,3166651,Frankfurt Airport,,,,13799486.406607175,13851746.69196214,,6965981.798053897,11063666.206026958,6571415.16046874
FRA,transportation,international-aviation,international,3166058,Charles de Gaulle International Airport,,,,,13391135.716110744,,,10573989.860641433,6415068.542531686
USA,transportation,international-aviation,international,3167631,Los Angeles / Tom Bradley International Airport,,11121493.73962818,12104859.544997588,12440902.490686268,,,,9822295.7247568,6003599.764770707
HKG,transportation,international-aviation,international,3166941,Hong Kong International Airport,16040984.722181393,16439108.714865051,,17679623.712211955,17273064.59221912,7584476.809027437,,6837260.065481704,5627464.324681587
NLD,transportation,international-aviation,international,3165570,Amsterdam Airport Schiphol,10445992.471536314,,10727042.878913136,,,,,9126307.426650736,5258040.9597179005
ESP,transportation,international-aviation,international,3167870,Adolfo Suárez Madrid–Barajas Airport,5719127.052664097,6026251.464612915,,,7202542.803759513,,,,3660835.322120725
USA,transportation,international-aviation,international,3169063,San Francisco International Airport,5527130.575996117,,,6542813.776028209,6962907.001728111,,,,3489666.406868244
USA,transportation,domestic-aviation,domestic,3170548,Hartsfield Jackson Atlanta International Airport,,,6347723.944562819,6424666.233843947,,,,,3239935.800790294
USA,transportation,domestic-aviation,domestic,3173366,Chicago O'Hare International Airport,,5527941.272037399,,6042949.288279932,,,,,3102045.974916419
USA,transportation,international-aviation,international,3168460,Chicago O'Hare International Airport,,5349670.825231713,5440245.86959832,5611894.372936124,,,,,3036457.787697764
CAN,transportation,international-aviation,international,3170244,Toronto Lester B. Pearson International Airport,,5374655.564519765,,6117609.452475716,,,,,3016507.208374309
USA,transportation,domestic-aviation,domestic,3171233,Denver International Airport,3862703.219698917,,4288814.100317137,4451880.729429407,,,,,2949324.542604054
CHN,transportation,domestic-aviation,domestic,3173466,Beijing Capital International Airport,,5569357.261113541,5651964.499612574,5797116.576889898,,,,,2556339.668764215
MYS,transportation,international-aviation,international,3167564,Kuala Lumpur International Airport,,,,,,,,,2501435.6258289865
CHN,transportation,domestic-aviation,domestic,3170926,Guangzhou Baiyun International Airport,,,,,,,,,2464302.1421446945
IND,transportation,international-aviation,international,3166325,Indira Gandhi International Airport,,,,3919126.4069040623,,,,,2417980.923613737
BRA,transportation,international-aviation,international,3166820,Guarulhos - Governador André Franco Montoro International Airport,,4382900.849477929,,4779672.446078732,,,,,2379943.4719120646
CHN,transportation,domestic-aviation,domestic,3174221,Shenzhen Bao'an International Airport,2703498.025490284,,,,,,,,2357441.1507707625
USA,transportation,domestic-aviation,domestic,3173953,Seattle–Tacoma International Airport,3344377.6656581145,,,,,,,,2341161.361349334
USA,transportation,international-aviation,international,3166571,Newark Liberty International Airport,3682191.1875733295,,,,,,,,2197157.6972264736
DEU,transportation,international-aviation,international,3168126,Munich Airport,4506392.92265997,,4843824.459752952,4989521.084357692,,,,,2168549.466845444
CHE,transportation,international-aviation,international,3170305,Zürich Airport,3736102.8711056686,,,,,,,,2141872.3108220883
USA,transportation,domestic-aviation,domestic,3172534,Harry Reid International Airport,,,,,,,,,2137892.517463958
ITA,transportation,international-aviation,international,3166597,Rome–Fiumicino Leonardo da Vinci International Airport,,3996606.380696867,,4522769.322985348,,,,,2047248.715527039
ARE,transportation,international-aviation,international,3165652,Abu Dhabi International Airport,6068699.522135436,,,,,,,,1985698.1832520072
ISR,transportation,international-aviation,international,3169462,Ben Gurion International Airport,2533922.8774141744,,,,,,,,1935802.279791
USA,transportation,international-aviation,international,3165573,Ted Stevens Anchorage International Airport,,,,,,,,,1918327.2642285875
AUS,transportation,international-aviation,international,3167934,Melbourne International Airport,,,,4160482.4468570426,,,,,1904298.9558466943
JPN,transportation,domestic-aviation,domestic,3171869,Tokyo Haneda International Airport,,,,,,,,,1891501.127521148
PRT,transportation,international-aviation,international,3167714,Humberto Delgado Airport (Lisbon Portela Airport),,,,,,,,,1874176.095657969
USA,transportation,international-aviation,international,3165642,Hartsfield Jackson Atlanta International Airport,3107984.46827752,,,,,,,,1866428.3510149147
USA,transportation,domestic-aviation,domestic,3171477,Newark Liberty International Airport,2522452.97002705,,,,,,,,1849108.5809596872
MEX,transportation,international-aviation,international,3167939,Aeropuerto Internacional Lic. Benito Juárez,,,,,,,,,1835832.8429766577
CHN,transportation,domestic-aviation,domestic,3172373,Kunming Changshui International Airport,,,,,,,,,1764460.6572660084
CHN,transportation,domestic-aviation,domestic,3174289,Chengdu Tianfu International Airport,,,,,,,,,1676380.3724610107
USA,transportation,international-aviation,international,3166329,Dallas Fort Worth International Airport,2815196.970270927,,,,,,,,1648241.3687968976
ESP,transportation,international-aviation,international,3165718,Josep Tarradellas Barcelona-El Prat Airport,2329369.9082573247,,,,,,,,1612707.154989134
ITA,transportation,international-aviation,international,3168159,Malpensa International Airport,2817977.27008539,,,,,,,,1602184.8714477827
CHN,transportation,domestic-aviation,domestic,3171824,Hangzhou Xiaoshan International Airport,,,,,,,,,1600933.3848421883
CAN,transportation,international-aviation,international,3170205,Vancouver International Airport,2827063.5612438675,,,,,,,,1589081.1961442512
USA,transportation,international-aviation,international,3167043,George Bush Intercontinental Houston Airport,,,,,,,,,1582888.69374369
CHN,transportation,domestic-aviation,domestic,3174851,Xi'an Xianyang International Airport,1921244.4253708376,,,,,,,,1575626.4080406982
USA,transportation,domestic-aviation,domestic,3170784,Logan International Airport,2390084.3448183946,,,,,,,,1569715.8876351218
USA,transportation,domestic-aviation,domestic,3170479,Ted Stevens Anchorage International Airport,,,,,,,,,1559235.2546963342
USA,transportation,domestic-aviation,domestic,3171060,Charlotte Douglas International Airport,,,,,,,,,1533207.6208600253
USA,transportation,domestic-aviation,domestic,3171949,George Bush Intercontinental Houston Airport,2813491.0860033417,,,,,,,,1506176.5550256087
IND,transportation,international-aviation,international,3165875,Chhatrapati Shivaji International Airport,2604378.4219467943,,,,,,,,1498981.3328995344
CHN,transportation,domestic-aviation,domestic,3171044,Chongqing Jiangbei International Airport,1751949.8794656752,,,,,,,,1494362.909520635
BEL,transportation,international-aviation,international,3165917,Brussels Airport,2809049.5713645336,,,,,,,,1486188.0309049436
GBR,transportation,international-aviation,international,3167877,Manchester Airport,,,,,,,,,1477203.3074057363
ZAF,transportation,international-aviation,international,3167267,OR Tambo International Airport,3743541.658897479,,,,,,,,1436211.0995636766
CHN,transportation,domestic-aviation,domestic,3171140,Chengdu Shuangliu International Airport,2602685.644500504,,,,,,,,1433746.5330747722
NZL,transportation,international-aviation,international,3165542,Auckland International Airport,2371736.176430328,,,,,,,,1429627.6447481993
MEX,transportation,international-aviation,international,3166242,Aeropuerto Internacional de Cancún,1633531.2137672668,,,,,,,,1404747.2883426256
USA,transportation,domestic-aviation,domestic,3171871,Daniel K Inouye International Airport,,,,,,,,,1373257.670796361
AUT,transportation,international-aviation,international,3169765,Vienna International Airport,,,,,,,,,1365210.7163775964
USA,transportation,domestic-aviation,domestic,3172878,Miami International Airport,,,,,,,,,1284448.8850382057
IDN,transportation,domestic-aviation,domestic,3170998,Soekarno-Hatta International Airport,,,,,,,,,1280410.697786981
SAU,transportation,international-aviation,international,3168965,King Khaled International Airport,,,,,,,,,1217018.7492212018
VNM,transportation,international-aviation,international,3169070,Tan Son Nhat International Airport,1474825.750090758,,,,,,,,1205654.7175260813
USA,transportation,international-aviation,international,3165878,Logan International Airport,1587918.308584097,,,,,,,,1174657.8953433863
ARG,transportation,international-aviation,international,3166577,Minister Pistarini International Airport,2517606.9053649656,,,,,,,,1164884.681016669
PAN,transportation,international-aviation,international,3168732,Tocumen International Airport,,,,,,,,,1129980.610545492
USA,transportation,domestic-aviation,domestic,3171335,Detroit Metropolitan Wayne County Airport,2202239.2595608206,,,,,,,,1128526.0461720072
CHN,transportation,domestic-aviation,domestic,3173171,Nanjing Lukou International Airport,,,,,,,,,1118572.2465865004
KWT,transportation,international-aviation,international,3167588,Kuwait International Airport,,,,,,,,,1113183.652271051
RUS,transportation,domestic-aviation,domestic,3174172,Sheremetyevo International Airport,,,,,,,,,1100984.3098515912
LUX,transportation,international-aviation,international,3167833,Luxembourg-Findel International Airport,,,,,,,,,1053708.5373777992
USA,transportation,domestic-aviation,domestic,3174043,Salt Lake City International Airport,1613764.0767995012,,,,,,,,1036337.801935574
CHL,transportation,international-aviation,international,3169019,Comodoro Arturo Merino Benítez International Airport,1941921.874408033,,,,,,,,1009890.126192879
GBR,transportation,international-aviation,international,3169234,London Stansted Airport,,,,,,,,,991907.194398388
USA,transportation,domestic-aviation,domestic,3173495,Philadelphia International Airport,2098951.6991093443,,,,,,,,957773.6620758714
PER,transportation,international-aviation,international,3167709,Jorge Chávez International Airport,1841469.9331891711,,,,,,,,955699.6756314702
IDN,transportation,international-aviation,international,3166406,Ngurah Rai (Bali) International Airport,1420510.7282092574,,,,,,,,928188.3176152756
GRC,transportation,international-aviation,international,3165639,Athens Eleftherios Venizelos International Airport,,,,,,,,,923872.6052583952
CHN,transportation,domestic-aviation,domestic,3171130,Changsha Huanghua International Airport,,,,,,,,,914633.2775381586
CHN,transportation,domestic-aviation,domestic,3171895,Harbin Taiping International Airport,,,,,,,,,907092.2906264508
CHN,transportation,domestic-aviation,domestic,3174819,Wuhan Tianhe International Airport,,,,,,,,,900210.9049300267
USA,transportation,domestic-aviation,domestic,3174411,Tampa International Airport,,,,,,,,,894789.7443191339
BGD,transportation,international-aviation,international,3166291,Hazrat Shahjalal International Airport,,,,,,,,,881015.111022109
SWE,transportation,international-aviation,international,3165615,Stockholm-Arlanda Airport,,,,,,,,,879540.2056809309
RUS,transportation,international-aviation,international,3169266,Sheremetyevo International Airport,,3874406.919014697,4281157.776993167,4727282.012674678,,,,,831248.9492030265
KEN,transportation,international-aviation,international,3168214,Jomo Kenyatta International Airport,1546275.8645276302,,,,,,,,826519.3025569683
BRA,transportation,domestic-aviation,domestic,3171726,Guarulhos - Governador André Franco Montoro International Airport,1447264.6963941257,,,,,,,,818553.3585397177
TUR,transportation,international-aviation,international,3169002,Istanbul Sabiha Gökçen International Airport,,,,,,,,,809715.6128047837
ARE,transportation,international-aviation,international,3169084,Sharjah International Airport,,,,,,,,,809301.3992114359
CHN,transportation,domestic-aviation,domestic,3174857,Xiamen Gaoqi International Airport,,,,,,,,,802953.8686912284
IND,transportation,domestic-aviation,domestic,3170748,Kempegowda International Airport,,,,,,,,,797726.3598976653
OMN,transportation,international-aviation,international,3167908,Muscat International Airport,,,,,,,,,753784.9619845261
USA,transportation,domestic-aviation,domestic,3171947,Washington Dulles International Airport,1276917.4385026682,,,,,,,,733983.1926563734
DEU,transportation,international-aviation,international,3165743,Berlin Brandenburg Airport,,,,,,,,,721761.3046332992
CHN,transportation,domestic-aviation,domestic,3172491,Guiyang Longdongbao International Airport,,,,,,,,,720310.057393401
USA,transportation,domestic-aviation,domestic,3173460,Portland International Airport,,,,,,,,,719579.3878881722
ESP,transportation,international-aviation,international,3165505,Málaga-Costa del Sol Airport,,,,,,,,,711968.0795424051
CHE,transportation,international-aviation,international,3166851,Geneva Cointrin International Airport,,,,,,,,,711509.8530978588
MAR,transportation,international-aviation,international,3166165,Mohammed V International Airport,,,,,,,,,689901.2231776563
CHN,transportation,domestic-aviation,domestic,3174233,Qingdao Jiaodong International Airport,,,,,,,,,677448.4943872975
ESP,transportation,international-aviation,international,3168644,Palma de Mallorca Airport,,,,,,,,,670025.8528862984
USA,transportation,international-aviation,international,3166965,Daniel K Inouye International Airport,,,,,,,,,664622.1010075787
VNM,transportation,domestic-aviation,domestic,3171789,Noi Bai International Airport,,,,,,,,,650937.8355996292
THA,transportation,international-aviation,international,3166946,Phuket International Airport,,,,,,,,,643876.2043932079
NOR,transportation,international-aviation,international,3168478,"Oslo Airport, Gardermoen",,,,,,,,,632921.8702542066
USA,transportation,domestic-aviation,domestic,3171199,Dallas Love Field,,,,,,,,,630188.486752583
CHN,transportation,domestic-aviation,domestic,3172609,Lanzhou Zhongchuan International Airport,,,,,,,,,627796.1834619524
JPN,transportation,domestic-aviation,domestic,3173318,Naha Airport / JASDF Naha Air Base,,,,,,,,,624190.2235901135
CAN,transportation,domestic-aviation,domestic,3175111,Vancouver International Airport,,,,,,,,,596071.3124240086
RUS,transportation,domestic-aviation,domestic,3171286,Domodedovo International Airport,1379748.0831578013,,,,,,,,587492.4747579482
JOR,transportation,international-aviation,international,3165568,Queen Alia International Airport,,,,,,,,,582052.5657206966
BRA,transportation,domestic-aviation,domestic,3170996,Congonhas Airport,,,,,,,,,576402.3784012628
BHR,transportation,international-aviation,international,3165694,Bahrain International Airport,,,,,,,,,573870.9892211552
JPN,transportation,domestic-aviation,domestic,3171139,New Chitose Airport,,,,,,,,,563103.5759715413
ARE,transportation,international-aviation,international,3166440,Al Maktoum International Airport,,,,,,,,,537646.5001042824
GBR,transportation,international-aviation,international,3167814,London Luton Airport,,,,,,,,,526907.883195189
AUS,transportation,international-aviation,international,3168563,Perth International Airport,,,,,,,,,524618.995722557
CHN,transportation,domestic-aviation,domestic,3173191,Nanning Wuxu Airport,,,,,,,,,524617.6403456032
MDV,transportation,international-aviation,international,3168010,Malé International Airport,,,,,,,,,522835.72152401536
BEL,transportation,international-aviation,international,3167691,Liège Airport,,,,,,,,,519318.0722600222
JPN,transportation,domestic-aviation,domestic,3171580,Fukuoka Airport,,,,,,,,,510320.602124111
ISL,transportation,international-aviation,international,3167372,Keflavik International Airport,,,,,,,,,502728.38063848345
IDN,transportation,domestic-aviation,domestic,3174578,Hasanuddin International Airport,,,,,,,,,496981.7307288829
BRA,transportation,international-aviation,international,3166754,Rio Galeão – Tom Jobim International Airport,1530648.6830364508,,,,,,,,495671.7772977503
CHN,transportation,international-aviation,international,3169315,Shenzhen Bao'an International Airport,,,,,,,,,490499.9364617935
CHN,transportation,domestic-aviation,domestic,3171549,Fuzhou Changle International Airport,,,,,,,,,486111.8176560863
CAN,transportation,international-aviation,international,3170232,Calgary International Airport,,,,,,,,,474243.8677611691
CAN,transportation,domestic-aviation,domestic,3175138,Calgary International Airport,,,,,,,,,473821.62491497
USA,transportation,domestic-aviation,domestic,3174061,Sacramento International Airport,,,,,,,,,472917.4130065377
CHN,transportation,domestic-aviation,domestic,3174793,Wenzhou Longwan International Airport,,,,,,,,,471445.6744999427
GBR,transportation,international-aviation,international,3165788,Birmingham International Airport,,,,,,,,,465152.8899612666
BRA,transportation,domestic-aviation,domestic,3170827,Presidente Juscelino Kubitschek International Airport,,,,,,,,,462249.3530399117
IND,transportation,domestic-aviation,domestic,3170958,Netaji Subhash Chandra Bose International Airport,,,,,,,,,458382.4904680797
USA,transportation,domestic-aviation,domestic,3173752,Raleigh Durham International Airport,,,,,,,,,456193.2081432024
ROU,transportation,international-aviation,international,3168490,Henri Coandă International Airport,,,,,,,,,455722.0084130227
USA,transportation,international-aviation,international,3166154,Charlotte Douglas International Airport,,,,,,,,,450031.30078961264
USA,transportation,domestic-aviation,domestic,3174071,John Wayne Orange County International Airport,,,,,,,,,449325.54122322047
SAU,transportation,domestic-aviation,domestic,3173871,King Khaled International Airport,,,,,,,,,444930.1677399554
USA,transportation,domestic-aviation,domestic,3171886,William P Hobby Airport,,,,,,,,,444879.97267004894
USA,transportation,domestic-aviation,domestic,3172806,Kansas City International Airport,,,,,,,,,444065.90929970273
PHL,transportation,domestic-aviation,domestic,3172948,Ninoy Aquino International Airport,,,,,,,,,443403.9087738145
TUR,transportation,domestic-aviation,domestic,3172059,İstanbul Airport,,,,,,,,,434634.8570576203
USA,transportation,domestic-aviation,domestic,3173861,Southwest Florida International Airport,,,,,,,,,430348.9225197584
GBR,transportation,international-aviation,international,3166475,Edinburgh Airport,,,,,,,,,429416.9678741617
COL,transportation,domestic-aviation,domestic,3170777,El Dorado International Airport,,,,,,,,,424573.5606149079
PRT,transportation,international-aviation,international,3168455,Francisco de Sá Carneiro Airport,,,,,,,,,423826.963402708
RUS,transportation,domestic-aviation,domestic,3170394,Sochi International Airport,,,,,,,,,415042.7416757325
ESP,transportation,international-aviation,international,3167773,Gran Canaria Airport,,,,,,,,,414304.40992023353
THA,transportation,international-aviation,international,3166381,Don Mueang International Airport,,,,,,,,,414056.988469471
RUS,transportation,international-aviation,international,3169778,Vnukovo International Airport,,,,,,,,,411502.6641410618
NGA,transportation,international-aviation,international,3167770,Murtala Muhammed International Airport,,,,,,,,,410131.5967470849
CHN,transportation,domestic-aviation,domestic,3171815,Hohhot Baita International Airport,,,,,,,,,400007.4575977563
IRN,transportation,international-aviation,international,3167080,Imam Khomeini International Airport,,,,,,,,,398850.293661431
UZB,transportation,international-aviation,international,3169330,Tashkent International Airport,,,,,,,,,394799.1479455373
CRI,transportation,international-aviation,international,3169113,Juan Santamaría International Airport,,,,,,,,,389492.4556991356
ARG,transportation,domestic-aviation,domestic,3170393,Jorge Newbery Airpark,,,,,,,,,380075.4401795109
USA,transportation,international-aviation,international,3168103,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,,,,,,,,,377542.117459711
USA,transportation,domestic-aviation,domestic,3172010,Indianapolis International Airport,,,,,,,,,374407.39419167646
MEX,transportation,domestic-aviation,domestic,3171148,Aeropuerto Internacional de Cancún,,,,,,,,,369626.7781705266
ESP,transportation,domestic-aviation,domestic,3172776,Adolfo Suárez Madrid–Barajas Airport,,,,,,,,,368162.8965782606
CHL,transportation,domestic-aviation,domestic,3173925,Comodoro Arturo Merino Benítez International Airport,,,,,,,,,364902.8848621081
ITA,transportation,international-aviation,international,3165773,Milan Bergamo Airport,,,,,,,,,346883.3121623814
REU,transportation,international-aviation,international,3168967,Roland Garros Airport,,,,,,,,,344181.1842121285
EGY,transportation,international-aviation,international,3166992,Hurghada International Airport,,,,,,,,,340010.13318457425
ITA,transportation,international-aviation,international,3169736,Venice Marco Polo Airport,,,,,,,,,335533.31019809045
MEX,transportation,domestic-aviation,domestic,3171622,Aeropuerto Internacional Miguel Hidalgo,,,,,,,,,324412.53033395275
DOM,transportation,international-aviation,international,3169040,Las Américas International Airport,,,,,,,,,324270.0412403278
USA,transportation,domestic-aviation,domestic,3173513,Pittsburgh International Airport,,,,,,,,,317338.6870562646
BRA,transportation,domestic-aviation,domestic,3173949,Santos Dumont Airport,,,,,,,,,313020.07184648747
IND,transportation,international-aviation,international,3166184,Cochin International Airport,,,,,,,,,312932.06322831823
USA,transportation,international-aviation,international,3167628,Harry Reid International Airport,,,,,,,,,308412.9608622282
NPL,transportation,international-aviation,international,3167550,Tribhuvan International Airport,,,,,,,,,307706.55038639583
KOR,transportation,domestic-aviation,domestic,3171041,Jeju International Airport,,,,,,,,,307443.7564047442
THA,transportation,domestic-aviation,domestic,3171287,Don Mueang International Airport,,,,,,,,,305049.30658217514
ZAF,transportation,domestic-aviation,domestic,3172173,OR Tambo International Airport,,,,,,,,,298290.7941488238
TUR,transportation,domestic-aviation,domestic,3173908,Istanbul Sabiha Gökçen International Airport,,,,,,,,,296965.1726138611
PER,transportation,domestic-aviation,domestic,3172615,Jorge Chávez International Airport,,,,,,,,,295992.4849084766
KOR,transportation,international-aviation,international,3168741,Gimhae International Airport,,,,,,,,,291333.59658565285
CHN,transportation,domestic-aviation,domestic,3172752,Lhasa Gonggar Airport,,,,,,,,,290427.2698041129
MAR,transportation,international-aviation,international,3168818,Menara Airport,,,,,,,,,287820.9309270169
SRB,transportation,international-aviation,international,3165737,Belgrade Nikola Tesla Airport,,,,,,,,,282709.6242208404
SLV,transportation,international-aviation,international,3168996,Monseñor Óscar Arnulfo Romero International Airport,,,,,,,,,279894.79180148174
FRA,transportation,international-aviation,international,3167859,Lyon Saint-Exupéry Airport,,,,,,,,,279454.5443154628
BEL,transportation,international-aviation,international,3166211,Brussels South Charleroi Airport,,,,,,,,,279120.3982536212
MEX,transportation,domestic-aviation,domestic,3173029,Aeropuerto Internacional Gral. Mariano Escobedo,,,,,,,,,275396.2106987505
IDN,transportation,domestic-aviation,domestic,3171312,Ngurah Rai (Bali) International Airport,,,,,,,,,272108.8196036096
CAN,transportation,domestic-aviation,domestic,3175099,Montreal / Pierre Elliott Trudeau International Airport,,,,,,,,,265157.3857128633
CHN,transportation,domestic-aviation,domestic,3175023,Yantai Penglai International Airport,,,,,,,,,263527.38641838206
ESP,transportation,domestic-aviation,domestic,3170624,Josep Tarradellas Barcelona-El Prat Airport,,,,,,,,,262809.7257076542
DEU,transportation,international-aviation,international,3169235,Stuttgart Airport,,,,,,,,,257524.094704055
MLT,transportation,international-aviation,international,3168008,Malta International Airport,,,,,,,,,256604.017514584
FRA,transportation,international-aviation,international,3168090,Marseille Provence Airport,,,,,,,,,256355.49209088588
VNM,transportation,international-aviation,international,3166292,Da Nang International Airport,,,,,,,,,255883.4655248357
USA,transportation,domestic-aviation,domestic,3172394,Ellison Onizuka Kona International Airport at Keahole,,,,,,,,,254485.86662077444
CHN,transportation,domestic-aviation,domestic,3174179,Jieyang Chaoshan International Airport,,,,,,,,,253520.50528526024
GRC,transportation,international-aviation,international,3166908,Heraklion International Nikos Kazantzakis Airport,,,,,,,,,252205.9457304438
CHN,transportation,domestic-aviation,domestic,3172160,Quanzhou Jinjiang International Airport,,,,,,,,,251216.3868270295
ZAF,transportation,domestic-aviation,domestic,3171105,Cape Town International Airport,,,,,,,,,248166.16243587725
USA,transportation,domestic-aviation,domestic,3172113,Jacksonville International Airport,,,,,,,,,245818.1184763932
PAK,transportation,international-aviation,international,3167405,Jinnah International Airport,,,,,,,,,244812.9450549915
MEX,transportation,international-aviation,international,3168755,Aeropuerto Internacional Lic. Gustavo Díaz Ordaz,,,,,,,,,243444.78891086244
ARM,transportation,international-aviation,international,3166566,Zvartnots International Airport,,,,,,,,,242388.58746530456
IRN,transportation,domestic-aviation,domestic,3174311,Mehrabad International Airport,,,,,,,,,241965.5803534293
KOR,transportation,domestic-aviation,domestic,3171687,Gimpo International Airport,,,,,,,,,240723.08152286467
CUB,transportation,international-aviation,international,3166887,José Martí International Airport,,,,,,,,,233372.48928854027
BGR,transportation,international-aviation,international,3169179,Sofia Airport,,,,,,,,,232518.5337926319
GLP,transportation,international-aviation,international,3168727,Pointe-à-Pitre Le Raizet International  Airport,,,,,,,,,229391.31381498967
FJI,transportation,international-aviation,international,3168201,Nadi International Airport,,,,,,,,,228475.14711477328
RUS,transportation,domestic-aviation,domestic,3174178,Koltsovo Airport,,,,,,,,,227084.84481728284
IDN,transportation,domestic-aviation,domestic,3172388,Kualanamu International Airport,,,,,,,,,226167.3823149991
USA,transportation,domestic-aviation,domestic,3173354,Ontario International Airport,,,,,,,,,223210.8323414105
IND,transportation,domestic-aviation,domestic,3173568,Pune Airport / Lohagaon Air Force Station,,,,,,,,,220074.3039405497
LVA,transportation,international-aviation,international,3168885,Riga International Airport,,,,,,,,,219667.2363466982
USA,transportation,domestic-aviation,domestic,3170860,Bob Hope Airport,,,,,,,,,214068.95199852192
IND,transportation,domestic-aviation,domestic,3170472,Sardar Vallabh Bhai Patel International Airport,,,,,,,,,213698.4185295992
USA,transportation,domestic-aviation,domestic,3171015,Charleston International Airport,,,,,,,,,209679.35233508705
MTQ,transportation,international-aviation,international,3166599,Martinique Aimé Césaire International Airport,,,,,,,,,209295.37126382167
BRA,transportation,domestic-aviation,domestic,3171555,Pinto Martins International Airport,,,,,,,,,204933.85051722632
GBR,transportation,international-aviation,international,3166766,Glasgow International Airport,,,,,,,,,203210.72198857256
JPN,transportation,international-aviation,international,3166674,Fukuoka Airport,,,,,,,,,195329.37051718685
MAC,transportation,international-aviation,international,3167945,Macau International Airport,,,,,,,,,195226.97443844352
GBR,transportation,international-aviation,international,3168220,Newcastle Airport,,,,,,,,,189347.0471795788
MYS,transportation,domestic-aviation,domestic,3170728,Kota Kinabalu International Airport,,,,,,,,,189242.43550399604
JPN,transportation,domestic-aviation,domestic,3173153,Chubu Centrair International Airport,,,,,,,,,187895.40569922508
KHM,transportation,international-aviation,international,3168657,Phnom Penh International Airport,,,,,,,,,186784.341611722
ABW,transportation,international-aviation,international,3165649,Queen Beatrix International Airport,,,,,,,,,182275.855579603
EGY,transportation,international-aviation,international,3169223,Sharm El Sheikh International Airport,,,,,,,,,182248.14920438928
CAN,transportation,domestic-aviation,domestic,3175115,Winnipeg / James Armstrong Richardson International Airport,,,,,,,,,181875.34270566583
GBR,transportation,international-aviation,international,3166514,East Midlands Airport,,,,,,,,,178083.18761410096
KGZ,transportation,international-aviation,international,3166659,Manas International Airport,,,,,,,,,177596.41652475024
USA,transportation,domestic-aviation,domestic,3174120,Sarasota Bradenton International Airport,,,,,,,,,177331.39743314384
USA,transportation,domestic-aviation,domestic,3170349,Albuquerque International Sunport,,,,,,,,,175018.96812750894
BHS,transportation,international-aviation,international,3168205,Lynden Pindling International Airport,,,,,,,,,172869.3075450125
JPN,transportation,international-aviation,international,3168247,Chubu Centrair International Airport,,,,,,,,,172563.4564709932
COL,transportation,international-aviation,international,3167915,Jose Maria Córdova International Airport,,,,,,,,,172060.8327408038
JPN,transportation,domestic-aviation,domestic,3172398,Kagoshima Airport,,,,,,,,,170278.92610420083
GUM,transportation,international-aviation,international,3166846,Antonio B. Won Pat International Airport,,,,,,,,,169403.02747444672
USA,transportation,domestic-aviation,domestic,3173939,Louisville Muhammad Ali International Airport,,,,,,,,,168888.73652965846
USA,transportation,international-aviation,international,3169137,Salt Lake City International Airport,,,,,,,,,168833.79245452845
CHN,transportation,domestic-aviation,domestic,3172309,Kashgar Airport,,,,,,,,,166766.19707559014
FRA,transportation,domestic-aviation,domestic,3173377,Paris-Orly Airport,,,,,,,,,166665.69388096023
RUS,transportation,domestic-aviation,domestic,3171991,Irkutsk International Airport,,,,,,,,,166513.05493326616
ALB,transportation,international-aviation,international,3169410,Tirana International Airport Mother Teresa,,,,,,,,,164407.06956162033
FRA,transportation,international-aviation,international,3165961,Paris Beauvais Tillé Airport,,,,,,,,,164358.95702716318
USA,transportation,domestic-aviation,domestic,3170779,Boise Air Terminal/Gowen Field,,,,,,,,,164149.2254889742
AUS,transportation,international-aviation,international,3165475,Adelaide International Airport,,,,,,,,,163979.91614304358
CHN,transportation,international-aviation,international,3168626,Beijing Daxing International Airport,,,,,,,,,163366.0647965012
IND,transportation,domestic-aviation,domestic,3171601,Lokpriya Gopinath Bordoloi International Airport,,,,,,,,,162423.36213989448
IND,transportation,international-aviation,international,3166044,Calicut International Airport,,,,,,,,,161966.76435716738
USA,transportation,international-aviation,international,3166838,Grants Pass Airport,,,,,,,,,161330.4420806704
RUS,transportation,domestic-aviation,domestic,3174684,Vnukovo International Airport,,,,,,,,,161013.08029182686
RUS,transportation,domestic-aviation,domestic,3172338,Krasnoyarsk International Airport,,,,,,,,,160618.1563323627
TUR,transportation,international-aviation,international,3166372,Dalaman International Airport,,,,,,,,,160586.9158936766
ESP,transportation,domestic-aviation,domestic,3174287,Tenerife Norte-Ciudad de La Laguna Airport,,,,,,,,,160472.49169982903
URY,transportation,international-aviation,international,3168138,Carrasco General Cesáreo L. Berisso International Airport,,,,,,,,,160324.19940141615
ITA,transportation,domestic-aviation,domestic,3171503,Rome–Fiumicino Leonardo da Vinci International Airport,,,,,,,,,159534.31584204518
AFG,agriculture,cropland-fires,,10720419,Afghanistan,2001550.62293318,,,,,,,,
AFG,forestry-and-land-use,net-shrubgrass,,4555570,Afghanistan,,5004473.705759,,,,,8882120.470782,,
