iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,agriculture,synthetic-fertilizer-application,,10625490,Aksu,18014.661025744976,21124.93552952241,21396.736828105015,21396.736828105015
CHN,agriculture,synthetic-fertilizer-application,,10624736,Cangzhou,18041.121405365844,21028.39657794895,21361.282063792474,21361.282063792474
CHN,agriculture,synthetic-fertilizer-application,,10624961,Chifeng,17864.489388009595,20940.378177906452,21271.24537177105,21271.24537177105
IND,agriculture,synthetic-fertilizer-application,,10626788,Jaipur,17762.35275139329,20611.280993764005,21234.993570996507,21234.993570996507
CHN,agriculture,synthetic-fertilizer-application,,10624747,Tangshan,17927.83126439829,20732.2900119033,21032.013682740842,21032.013682740842
CHN,agriculture,synthetic-fertilizer-application,,10625306,Liaocheng,17666.725571861127,20524.532781332902,20843.523328061172,20843.523328061172
IND,agriculture,synthetic-fertilizer-application,,10626761,Ludhiana,17399.765962566707,20144.882432127397,20783.38318490229,20783.38318490229
IND,agriculture,synthetic-fertilizer-application,,10626219,Hisar,17508.1272513326,20140.214052329535,20749.716190522122,20749.716190522122
IND,agriculture,synthetic-fertilizer-application,,10626847,Nalgonda,17023.20484210402,20075.473778194093,20728.31934702491,20728.31934702491
CHN,agriculture,synthetic-fertilizer-application,,10624915,Siping,17671.050090446468,20233.64493771348,20715.178001929035,20715.178001929035
IND,agriculture,synthetic-fertilizer-application,,10626766,Patiala,17314.046292292656,20062.69639312089,20699.043409009813,20699.043409009813
CHN,agriculture,synthetic-fertilizer-application,,10624878,Yancheng,17486.35864856106,20579.47360525977,20580.570671745987,20580.570671745987
IND,agriculture,synthetic-fertilizer-application,,10626850,Warangal,16512.582618223012,19673.579110701437,20310.74880763276,20310.74880763276
BRA,agriculture,manure-left-on-pasture-cattle,,20388468,Corumbá,20376.136500964727,19843.847332380596,20177.71547693456,20177.71547693456
CHN,agriculture,synthetic-fertilizer-application,,10624498,Chuzhou,17048.57271407454,20172.419961264706,20071.399023941558,20071.399023941558
CHN,agriculture,synthetic-fertilizer-application,,10624876,Xuzhou,16906.890463536398,19778.510529668172,19913.972840626666,19913.972840626666
CHN,agriculture,synthetic-fertilizer-application,,10624762,Jiamusi,16961.022962662537,19532.47084231194,19857.29437778436,19857.29437778436
IND,agriculture,synthetic-fertilizer-application,,10626844,Khammam,15990.54661751823,19026.244193252405,19643.893497725796,19643.893497725796
ETH,agriculture,manure-left-on-pasture-cattle,,20468235,Afder,18694.740761734927,20149.209347801436,19634.358392630616,19634.358392630616
AUS,agriculture,manure-left-on-pasture-cattle,,20372506,Unincorporated New South Wales,19445.33884669469,19342.725623002403,19507.069231936795,19507.069231936795
IND,agriculture,synthetic-fertilizer-application,,10626866,Azamgarh,16083.287283183892,18640.639960841414,19224.07253012361,19224.07253012361
IND,agriculture,synthetic-fertilizer-application,,10626929,Sitapur,15960.096414100613,18629.161661255424,19160.68576062152,19160.68576062152
IND,agriculture,synthetic-fertilizer-application,,10626666,Pune,15530.108189291414,18492.6752622188,18990.2439546032,18990.2439546032
CHN,agriculture,synthetic-fertilizer-application,,10625020,Jining,16064.993663361638,18730.661530317837,18974.98485470819,18974.98485470819
CHN,agriculture,synthetic-fertilizer-application,,10624800,Shangqiu,15958.228916327893,18721.74126787519,18953.919808506635,18953.919808506635
CHN,agriculture,synthetic-fertilizer-application,,10624917,Songyuan,16056.050205439598,18488.524704772957,18908.894554934053,18908.894554934053
IND,agriculture,synthetic-fertilizer-application,,10626876,Budaun,15938.20553529929,18359.513112490167,18899.45854620809,18899.45854620809
PAK,agriculture,synthetic-fertilizer-application,,25317568,Nasirabad,14802.300886278035,18531.04412217592,18877.20868790836,18877.20868790836
IND,agriculture,synthetic-fertilizer-application,,10625726,Prakasam,15265.755031913786,18200.353069728608,18728.942162329997,18728.942162329997
IND,agriculture,synthetic-fertilizer-application,,10626950,Birbhum,15131.851006522587,18035.40370166001,18611.20314189767,18611.20314189767
CHN,agriculture,synthetic-fertilizer-application,,10624749,Xingtai,15572.783138673929,18300.22879055002,18550.74657328986,18550.74657328986
CHN,agriculture,synthetic-fertilizer-application,,10624965,Hulunbuir,15508.49708318988,18263.87766591237,18494.1516670721,18494.1516670721
IND,agriculture,synthetic-fertilizer-application,,10626752,Bathinda,15503.734776115065,17830.53165317693,18378.664362024414,18378.664362024414
IND,agriculture,synthetic-fertilizer-application,,10626860,Aligarh,15418.062452183878,17787.35972476509,18342.429452225973,18342.429452225973
CHN,agriculture,synthetic-fertilizer-application,,10625502,Changji Hui,15376.540193824969,18092.790166760667,18305.18231461152,18305.18231461152
CHN,agriculture,synthetic-fertilizer-application,,10625348,Yantai,15389.238676912586,17788.377315835973,18047.079404332464,18047.079404332464
IND,agriculture,synthetic-fertilizer-application,,10626737,Mayurbhanj,14447.61936834339,17419.785588413182,17965.22808041966,17965.22808041966
ETH,agriculture,manure-left-on-pasture-cattle,,20468220,Borena,17024.190528801726,18348.69246290013,17879.833161962317,17879.833161962317
IND,agriculture,synthetic-fertilizer-application,,10625713,East Godavari,14519.523452879408,17235.229866259036,17787.82301599216,17787.82301599216
IND,agriculture,synthetic-fertilizer-application,,10626845,Mahbubnagar,14618.024080056823,17144.469893592115,17686.749899486123,17686.749899486123
BGD,agriculture,synthetic-fertilizer-application,,10620394,Dinajpur,12094.744776343396,17578.00291587601,17659.60931984982,17659.60931984982
IND,agriculture,synthetic-fertilizer-application,,10626662,Nashik,14204.009519375357,17106.581638979278,17640.708757992474,17640.708757992474
CHN,agriculture,synthetic-fertilizer-application,,10624952,Shenyang,14983.93254963396,17239.551219200435,17563.24520217686,17563.24520217686
CHN,agriculture,synthetic-fertilizer-application,,10625003,Weinan,14689.028515698092,17258.89875943668,17475.28227496688,17475.28227496688
CHN,agriculture,synthetic-fertilizer-application,,10625525,Tacheng,14538.047582611767,17260.398266001186,17469.559528463615,17469.559528463615
IND,agriculture,synthetic-fertilizer-application,,10626861,Allahabad,14523.651725419892,16791.462708760486,17307.382504396814,17307.382504396814
BGD,agriculture,synthetic-fertilizer-application,,10620390,Naogaon,11837.96444578719,17066.376926556604,17178.523825857836,17178.523825857836
CHN,agriculture,synthetic-fertilizer-application,,10625313,Qingdao,14561.512254881345,16914.616187477026,17163.467840724268,17163.467840724268
IND,agriculture,synthetic-fertilizer-application,,10626873,Bareilly,14290.467506034385,16608.478495349013,17099.733347066012,17099.733347066012
IND,agriculture,synthetic-fertilizer-application,,10625963,Rohtas,14158.28074445628,16478.396628928087,17001.641629664744,17001.641629664744
IND,agriculture,synthetic-fertilizer-application,,10626595,Balaghat,13844.004222186086,16364.80120038146,16920.266986239472,16920.266986239472
CHN,agriculture,synthetic-fertilizer-application,,10624517,Beijing,14356.039832626511,16575.72229919153,16881.194047814624,16881.194047814624
CHN,agriculture,synthetic-fertilizer-application,,10624740,Hengshui,14188.576131531961,16526.436763415815,16795.16086453944,16795.16086453944
IND,agriculture,synthetic-fertilizer-application,,10626960,Nadia,13578.813778030533,16193.385321983653,16691.64411085284,16691.64411085284
MKD,fossil-fuel-operations,oil-and-gas-refining,Hydroskimming,3144015,Hellenic OKTA Skopje Refinery,11178.192451351708,11919.611785980967,16656.56510401155,16656.56510401155
IND,agriculture,synthetic-fertilizer-application,,10625700,Anantapur,15134.39096410982,16271.750850883553,16540.94025114592,16540.94025114592
CHN,agriculture,synthetic-fertilizer-application,,10624954,Tieling,14103.547616297168,16227.985978844323,16528.622827702708,16528.622827702708
IND,agriculture,synthetic-fertilizer-application,,10626872,Barabanki,13750.156607907296,16029.21527484487,16506.105401820485,16506.105401820485
IND,agriculture,synthetic-fertilizer-application,,10626228,Karnal,13666.16300542646,15840.690634688353,16339.971108374402,16339.971108374402
IND,agriculture,synthetic-fertilizer-application,,10626777,Bharatpur,13619.872427733686,15878.623514180488,16300.81496293421,16300.81496293421
IND,agriculture,synthetic-fertilizer-application,,10625710,Chittoor,13983.738177407306,15933.445917771618,16247.38563984486,16247.38563984486
PAK,agriculture,synthetic-fertilizer-application,,25317589,Rawalpindi,12863.76201020422,16079.882094530903,16187.806954536374,16187.806954536374
IND,agriculture,synthetic-fertilizer-application,,10626911,Mathura,13630.034215311993,15700.553120366336,16177.877707714033,16177.877707714033
CHN,agriculture,synthetic-fertilizer-application,,10624760,Heihe,13669.669838272072,16001.583973546434,16163.202643314602,16163.202643314602
CHN,agriculture,synthetic-fertilizer-application,,10625487,Tianjin,13710.489348811876,15930.456178384105,16156.556812587762,16156.556812587762
CHN,agriculture,synthetic-fertilizer-application,,10624727,Zunyi,13322.629181431264,16014.678167035976,16126.082653273092,16126.082653273092
IND,agriculture,synthetic-fertilizer-application,,10626897,Jaunpur,13441.760154755308,15614.613648334313,16094.255882025913,16094.255882025913
IND,agriculture,synthetic-fertilizer-application,,10626891,Gorakhpur,13476.733548688428,15608.090973868655,16092.68902420694,16092.68902420694
IND,agriculture,synthetic-fertilizer-application,,10626918,Pratapgarh,13477.163815685068,15584.784906761175,16060.294873378682,16060.294873378682
IND,agriculture,synthetic-fertilizer-application,,10626634,Shivpuri,13274.910130664726,15661.781882786536,16049.855270946353,16049.855270946353
IND,agriculture,synthetic-fertilizer-application,,10626908,Maharajganj,13301.914952070838,15506.390826775396,15988.34768052299,15988.34768052299
CHN,agriculture,synthetic-fertilizer-application,,10625508,Ili Kazakh,13400.061220141617,15703.334086904179,15922.178551901547,15922.178551901547
IND,agriculture,manure-left-on-pasture-cattle,,20494093,Chamba,15660.37860286499,15929.525990754242,15877.49725404415,15877.49725404415
IND,agriculture,synthetic-fertilizer-application,,10626601,Chhatarpur,13255.854707258559,15432.103574570412,15859.962411420967,15859.962411420967
IND,agriculture,synthetic-fertilizer-application,,10626835,Tirunelveli,12677.429046650495,15372.08099067062,15816.900229023557,15816.900229023557
CHN,agriculture,synthetic-fertilizer-application,,10624802,Xinxiang,13388.274480828577,15626.751406758318,15813.274920177346,15813.274920177346
CHN,agriculture,synthetic-fertilizer-application,,10624912,Jilin,13495.879192607319,15464.883388191285,15750.089875689386,15750.089875689386
CHN,agriculture,synthetic-fertilizer-application,,10624500,Fuyang,13181.38799532963,15639.926596803089,15744.46691453146,15744.46691453146
CHN,agriculture,synthetic-fertilizer-application,,10624959,Baynnur,13334.714903149614,15520.785095836029,15731.038065286213,15731.038065286213
IND,agriculture,synthetic-fertilizer-application,,10626848,Nizamabad,12726.008790191727,15216.355591476366,15722.275154258263,15722.275154258263
CHN,agriculture,synthetic-fertilizer-application,,10624832,Xiangfan,13130.249386894524,15695.752353812868,15717.788154740547,15717.788154740547
IND,agriculture,synthetic-fertilizer-application,,10626890,Gonda,13026.507641561117,15236.965048163525,15701.12592677945,15701.12592677945
CHN,agriculture,synthetic-fertilizer-application,,10624821,Jingzhou,13476.204438812447,15874.970255529794,15672.134566845103,15672.134566845103
BGD,agriculture,synthetic-fertilizer-application,,10620386,Mymensingh,10715.883605026436,15589.35453850279,15656.67691567846,15656.67691567846
CHN,agriculture,synthetic-fertilizer-application,,10625006,Xianyang,13148.945065826127,15340.304366297023,15573.732840451097,15573.732840451097
PAK,agriculture,synthetic-fertilizer-application,,25317566,Kalat,12094.518450171896,15177.821467544743,15482.496028635773,15482.496028635773
CHN,agriculture,synthetic-fertilizer-application,,10625416,Yuncheng,12954.55668568069,15248.677765589755,15408.786154194566,15408.786154194566
IND,agriculture,synthetic-fertilizer-application,,10626889,Ghazipur,12848.013057158598,14875.003553923794,15344.415715661127,15344.415715661127
CHN,agriculture,synthetic-fertilizer-application,,10625019,Jinan,12883.925079708155,14971.148124378808,15204.191740314824,15204.191740314824
CHN,agriculture,synthetic-fertilizer-application,,10624841,Changde,13118.529785544872,15394.013298916545,15161.678358502091,15161.678358502091
IND,agriculture,synthetic-fertilizer-application,,10626787,Hanumangarh,12801.561489304966,14706.569534003958,15126.110170282298,15126.110170282298
IND,agriculture,synthetic-fertilizer-application,,10626222,Jind,12695.041889432345,14662.958147495963,15116.423141721987,15116.423141721987
ETH,agriculture,manure-left-on-pasture-cattle,,20468243,Siti,14391.986565090714,15511.724229439207,15115.341600372849,15115.341600372849
IND,agriculture,synthetic-fertilizer-application,,10626928,Siddharth Nagar,12435.354023016387,14556.52342179382,15010.194260538105,15010.194260538105
IND,agriculture,synthetic-fertilizer-application,,10626758,Hoshiarpur,12434.017666775477,14503.778131031977,14966.62121925802,14966.62121925802
CHN,agriculture,synthetic-fertilizer-application,,10625012,Binzhou,12673.647268221359,14718.359191725423,14966.534407936155,14966.534407936155
NZL,agriculture,synthetic-fertilizer-application,,25317505,Ashburton,12365.502317094104,14402.425179402679,14947.466604163708,14947.466604163708
