iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
IND,buildings,residential-onsite-fuel-usage,,1308178,North 24 Parganas,13182.096127324334,13414.761947904646,13607.729100386217,13607.72910038622
ETH,buildings,residential-onsite-fuel-usage,,1296438,Arsi,12264.156664550954,12304.478213785154,13174.368933931428,13174.368933931428
MMR,buildings,residential-onsite-fuel-usage,,1329003,Pegu,12963.32274972898,13079.633340108108,13163.249700768654,13163.249700768658
THA,power,electricity-generation,"gas, coal, other_fossil",447850,Bang Pakong,10954.159052515932,13631.615390855435,12999.549208482455,13033.697199634034
ETH,buildings,residential-onsite-fuel-usage,,1296445,Jimma,12165.894974025157,12216.396721235315,12943.019957403883,12943.019957403883
IND,buildings,residential-onsite-fuel-usage,,1308166,Barddhaman,12479.106457140864,12734.102668232197,12768.361893957954,12768.361893957954
IND,buildings,residential-onsite-fuel-usage,,1308002,Jaipur,11958.737293263075,12254.870172374985,12625.199327863449,12625.199327863449
ETH,buildings,residential-onsite-fuel-usage,,1296427,Semen Gondar,11685.503310094247,11805.976040362493,12604.427845352191,12604.427845352191
ETH,buildings,residential-onsite-fuel-usage,,1296451,Misraq Harerge,11849.423168099907,11891.950933563407,12531.863908260668,12531.863908260666
MMR,buildings,residential-onsite-fuel-usage,,1328998,Bassein,11805.000683924965,11920.118629048093,12304.024324282162,12304.024324282158
IND,buildings,residential-onsite-fuel-usage,,1305872,Mumbai Suburban,11928.63171300986,12120.787619208522,12133.615273843436,12133.615273843436
NPL,buildings,residential-onsite-fuel-usage,,1335883,Seti,11544.229584264775,11697.388487210032,12112.795631285779,12112.795631285782
TKM,buildings,residential-onsite-fuel-usage,,1371461,Gurbansoltan Eje,12230.964054965403,11962.880112163397,12108.476769466244,12108.476769466244
MMR,buildings,residential-onsite-fuel-usage,,1329001,Myoungmya,11644.240380870053,11758.298214935236,12084.349156816856,12084.349156816856
PAK,buildings,residential-onsite-fuel-usage,,1338038,Mirpur Khas,11961.52034530142,11822.41804005436,12081.058292936477,12081.05829293648
ETH,buildings,residential-onsite-fuel-usage,,1296422,Debub Wollo,11135.925330346636,11189.07784838311,11961.984447770796,11961.984447770794
THA,power,electricity-generation,coal,447853,<unknown plant name>,13094.60466530899,13865.616689195427,11866.645822552977,11897.83869908567
RUS,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588450,Russian Federation_West Siberia (Sth Kara/Yamal)_Conventional onshore,17299.506177210485,14384.19056413404,11736.300779577386,11736.300779577385
IND,buildings,residential-onsite-fuel-usage,,1308176,Murshidabad,11453.478178066991,11679.935677817977,11719.240590646248,11719.240590646248
TKM,buildings,residential-onsite-fuel-usage,,1371441,Berkararlyk,11618.923391325134,11498.475026556765,11610.929113626364,11610.929113626366
TKM,buildings,residential-onsite-fuel-usage,,1371472,Hojambaz,11477.813864243746,11213.152054297367,11558.97164361151,11558.971643611505
MMR,buildings,residential-onsite-fuel-usage,,1329039,Monywa,11292.12339162095,11409.172920567633,11478.272951578485,11478.272951578485
IND,buildings,residential-onsite-fuel-usage,,1305876,Nashik,10745.336623383515,11027.12259424035,11429.693295734483,11429.693295734483
ETH,buildings,residential-onsite-fuel-usage,,1296449,Mirab Shewa,10657.09725959026,10684.042797902257,11321.640806234529,11321.640806234529
NPL,buildings,residential-onsite-fuel-usage,,1335881,Sagarmatha,10818.346259482752,10939.667583265304,11145.754381166513,11145.754381166516
PAK,buildings,residential-onsite-fuel-usage,,1338025,Mardan,11002.94668525871,10906.375279742073,11068.60005844607,11068.600058446069
PAK,buildings,residential-onsite-fuel-usage,,1338016,F.A.T.A.,10480.886939930751,10490.186584326366,11066.162860862514,11066.162860862514
MMR,buildings,residential-onsite-fuel-usage,,1329022,Mandalay,10779.794839783928,10864.707290916807,10929.816938826392,10929.816938826396
MMR,buildings,residential-onsite-fuel-usage,,1329017,Magwe Minbu,10669.64714299864,10784.788324683694,10815.498092371598,10815.498092371596
MMR,buildings,residential-onsite-fuel-usage,,1329024,Myingyan,10430.259932545647,10540.82034346485,10585.120896023845,10585.120896023845
ETH,buildings,residential-onsite-fuel-usage,,1296447,Mirab Arsi,9940.250456441503,9971.75764011938,10545.78778075376,10545.787780753762
MMR,buildings,residential-onsite-fuel-usage,,1329019,Pakokku,10186.545541591024,10300.777439491103,10411.757499174762,10411.757499174762
PAK,buildings,residential-onsite-fuel-usage,,1338009,Azad Kashmir,10140.756734313445,10063.864823535407,10404.280654790484,10404.280654790486
IND,buildings,residential-onsite-fuel-usage,,1308063,Ranga Reddy,10062.39734681289,10259.47915599029,10393.840518524468,10393.840518524466
CHN,buildings,residential-onsite-fuel-usage,,1281249,Harbin,10656.19577804767,10291.875512441638,10374.362646654634,10374.362646654634
IND,buildings,residential-onsite-fuel-usage,,1308179,Pashchim Medinipur,9888.490362945495,10102.700925170575,10280.935140186184,10280.935140186184
MMR,buildings,residential-onsite-fuel-usage,,1329059,Yangon-S,9936.421991968511,10023.551953528035,10135.604935128787,10135.60493512879
IND,buildings,residential-onsite-fuel-usage,,1305598,Patna,9829.024539518572,10017.395211541745,10128.696034347911,10128.696034347911
POL,power,electricity-generation,coal,25450770,Opole power station,11078.424838765164,11230.558511108964,10120.85413279436,9905.625472963453
MMR,buildings,residential-onsite-fuel-usage,,1328999,Hinthada,9779.917237189973,9877.502806132743,10085.16009629002,10085.16009629002
IND,buildings,residential-onsite-fuel-usage,,1305644,Ahmadabad,9753.934392262532,9940.293632592246,9999.064789711192,9999.064789711192
CHN,buildings,residential-onsite-fuel-usage,,1281442,Tianjin,10106.878091652532,9854.026519953246,9968.243595456997,9968.243595456997
COL,buildings,residential-onsite-fuel-usage,,1284040,Bogotá D.C.,9594.186733574299,9905.345433181243,9952.928060135224,9952.928060135224
MMR,buildings,residential-onsite-fuel-usage,,1329046,Lasho,9675.096078352602,9791.790252154422,9919.59554511341,9919.59554511341
ZMB,buildings,residential-onsite-fuel-usage,,1392855,Lusaka,9842.410315199877,9832.212039586617,9842.33081608856,9842.33081608856
NPL,buildings,residential-onsite-fuel-usage,,1335884,Bheri,9315.809998109258,9469.66105635641,9799.8753605183,9799.8753605183
ETH,buildings,residential-onsite-fuel-usage,,1296424,Misraq Gojjam,9072.545978390785,9081.491944672298,9773.688217473957,9773.688217473959
CMR,buildings,residential-onsite-fuel-usage,,1281540,Mfoundi,9937.207310515301,9671.271137689791,9695.142628533758,9695.142628533758
ETH,buildings,residential-onsite-fuel-usage,,1296423,Mirab Gojjam,9015.386275775736,9075.193207809056,9609.511737410457,9609.511737410456
MMR,buildings,residential-onsite-fuel-usage,,1329010,Myitkyina,9298.843811442148,9422.28673983869,9536.190096951628,9536.190096951628
ETH,buildings,residential-onsite-fuel-usage,,1296421,Debub Gondar,8631.91647902002,8660.706864332491,9315.831523739595,9315.831523739596
